#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3B342CFC10A60D52-15DD9710BB02EE2C
#datatype	hitsFull Results
#status	0
#Start time	2026-09-19T18:34:27	Run time	0:00:02:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#5 - >Shae__MS3_00000941	non-specific	468478	1273	1481	2.74273e-28	120.395	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	non-specific	468478	772	1002	3.96508e-28	119.625	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	superfamily	468478	772	1002	3.96508e-28	119.625	cl45768	gly_rich_SclB superfamily	NC	 - 
Q#5 - >Shae__MS3_00000941	non-specific	468478	1326	1529	3.71877e-26	113.847	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	non-specific	468478	643	890	4.34616e-26	113.462	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	non-specific	468478	596	826	8.5759e-24	106.528	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	superfamily	468478	596	826	8.5759e-24	106.528	cl45768	gly_rich_SclB superfamily	NC	 - 
Q#5 - >Shae__MS3_00000941	non-specific	468478	836	1069	6.65183e-23	103.832	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	non-specific	468478	965	1225	5.17946e-22	101.135	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	superfamily	468478	965	1225	5.17946e-22	101.135	cl45768	gly_rich_SclB superfamily	NC	 - 
Q#5 - >Shae__MS3_00000941	non-specific	468478	378	666	2.55576e-20	96.1276	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	superfamily	468478	378	666	2.55576e-20	96.1276	cl45768	gly_rich_SclB superfamily	NC	 - 
Q#5 - >Shae__MS3_00000941	non-specific	468478	550	812	2.69792e-20	96.1276	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	non-specific	468478	1028	1265	5.30557e-20	94.972	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	non-specific	468478	49	227	2.32701e-17	86.8828	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	superfamily	468478	49	227	2.32701e-17	86.8828	cl45768	gly_rich_SclB superfamily	NC	 - 
Q#5 - >Shae__MS3_00000941	non-specific	468478	490	734	2.97891e-16	83.416	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	non-specific	468478	51	162	8.33124e-12	69.5488	NF038329	gly_rich_SclB	NC	cl45768
Q#5 - >Shae__MS3_00000941	specific	460189	1341	1397	2.76228e-05	43.2513	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	superfamily	460189	1341	1397	2.76228e-05	43.2513	cl22949	Collagen superfamily	 - 	 - 
Q#5 - >Shae__MS3_00000941	non-specific	444063	259	473	3.43928e-05	48.4876	COG5164	SPT5	C	cl34925
Q#5 - >Shae__MS3_00000941	superfamily	444063	259	473	3.43928e-05	48.4876	cl34925	SPT5 superfamily	C	 - 
Q#5 - >Shae__MS3_00000941	non-specific	460189	1374	1429	6.36661e-05	42.0957	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	1338	1392	7.59843e-05	42.0957	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	1359	1413	7.82577e-05	42.0957	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	1323	1379	0.000129185	41.3253	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	444063	1337	1521	0.00014265	46.5616	COG5164	SPT5	C	cl34925
Q#5 - >Shae__MS3_00000941	superfamily	444063	1337	1521	0.00014265	46.5616	cl34925	SPT5 superfamily	C	 - 
Q#5 - >Shae__MS3_00000941	non-specific	460189	1368	1424	0.000152683	41.3253	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	1347	1401	0.000203054	40.9401	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	1362	1417	0.000207086	40.9401	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	specific	460189	283	338	0.000230741	40.5549	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	superfamily	460189	283	338	0.000230741	40.5549	cl22949	Collagen superfamily	 - 	 - 
Q#5 - >Shae__MS3_00000941	non-specific	460189	1389	1439	0.000297963	40.1697	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	1329	1383	0.00034874	40.1697	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	specific	460189	617	672	0.000773698	39.0141	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	superfamily	460189	617	672	0.000773698	39.0141	cl22949	Collagen superfamily	 - 	 - 
Q#5 - >Shae__MS3_00000941	non-specific	237605	1197	1356	0.00089098	44.046	PRK14086	dnaA	C	cl42516
Q#5 - >Shae__MS3_00000941	superfamily	455861	1197	1356	0.00089098	44.046	cl42516	dnaA superfamily	C	 - 
Q#5 - >Shae__MS3_00000941	non-specific	460189	1196	1251	0.0010497	38.6289	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	298	354	0.00115827	38.6289	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	specific	460189	1457	1517	0.0016837	38.2437	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	superfamily	460189	1457	1517	0.0016837	38.2437	cl22949	Collagen superfamily	 - 	 - 
Q#5 - >Shae__MS3_00000941	specific	460189	771	825	0.00173417	38.2437	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	superfamily	460189	771	825	0.00173417	38.2437	cl22949	Collagen superfamily	 - 	 - 
Q#5 - >Shae__MS3_00000941	non-specific	460189	628	682	0.00201017	37.8585	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	236090	1340	1502	0.00301821	42.2805	PRK07764	PRK07764	N	cl35613
Q#5 - >Shae__MS3_00000941	superfamily	236090	1340	1502	0.00301821	42.2805	cl35613	PRK07764 superfamily	N	 - 
Q#5 - >Shae__MS3_00000941	specific	460189	52	108	0.00310037	37.4733	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	superfamily	460189	52	108	0.00310037	37.4733	cl22949	Collagen superfamily	 - 	 - 
Q#5 - >Shae__MS3_00000941	non-specific	460189	625	679	0.00313106	37.4733	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	223065	1333	1498	0.0032718	42.3616	PHA03378	PHA03378	N	cl33729
Q#5 - >Shae__MS3_00000941	superfamily	223065	1333	1498	0.0032718	42.3616	cl33729	PHA03378 superfamily	N	 - 
Q#5 - >Shae__MS3_00000941	non-specific	460189	73	129	0.00328912	37.4733	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	67	121	0.00362959	37.0881	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	specific	460189	437	491	0.00400533	37.0881	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	superfamily	460189	437	491	0.00400533	37.0881	cl22949	Collagen superfamily	 - 	 - 
Q#5 - >Shae__MS3_00000941	non-specific	460189	259	309	0.00404499	37.0881	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	419	473	0.00455259	37.0881	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	444372	1252	1439	0.00455582	41.4172	COG5651	PPE	N	cl35037
Q#5 - >Shae__MS3_00000941	superfamily	444372	1252	1439	0.00455582	41.4172	cl35037	PPE superfamily	N	 - 
Q#5 - >Shae__MS3_00000941	non-specific	460189	310	361	0.00473559	37.0881	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	1371	1427	0.00636431	36.7029	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	268	324	0.00730585	36.3177	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	836	889	0.00782767	36.3177	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	744	798	0.0079052	36.3177	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	174	227	0.00838679	36.3177	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	1181	1237	0.00846987	36.3177	pfam01391	Collagen	 - 	cl22949
Q#5 - >Shae__MS3_00000941	non-specific	460189	1175	1228	0.00889775	36.3177	pfam01391	Collagen	 - 	cl22949
Q#6 - >Shae__MS3_00001381	specific	188796	492	543	1.29877e-25	99.4219	cd09412	LIM4_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	superfamily	413332	492	543	1.29877e-25	99.4219	cl02475	LIM superfamily	 - 	 - 
Q#6 - >Shae__MS3_00001381	non-specific	188725	492	543	1.18107e-24	96.6393	cd09339	LIM4_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188795	492	543	1.38056e-20	85.0016	cd09411	LIM4_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	259830	314	365	2.35965e-18	78.5839	cd09336	LIM1_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	superfamily	413332	314	365	2.35965e-18	78.5839	cl02475	LIM superfamily	 - 	 - 
Q#6 - >Shae__MS3_00001381	non-specific	188790	312	361	3.57632e-16	72.5953	cd09406	LIM1_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188724	433	485	4.22582e-16	72.3679	cd09338	LIM3_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	superfamily	413332	433	485	4.22582e-16	72.3679	cl02475	LIM superfamily	 - 	 - 
Q#6 - >Shae__MS3_00001381	non-specific	259829	433	484	4.85661e-15	69.2687	cd08368	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	259830	492	543	1.5362e-14	67.7983	cd09336	LIM1_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	specific	395333	433	488	5.06018e-14	66.5872	pfam00412	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188723	373	422	5.17598e-14	66.2583	cd09337	LIM2_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	superfamily	413332	373	422	5.17598e-14	66.2583	cl02475	LIM superfamily	 - 	 - 
Q#6 - >Shae__MS3_00001381	non-specific	188789	314	363	5.81192e-14	66.185	cd09405	LIM1_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	specific	395333	314	369	1.25447e-13	65.4316	pfam00412	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188794	433	485	3.52465e-13	64.0742	cd09410	LIM3_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188793	433	485	3.83669e-13	64.0927	cd09409	LIM3_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	259829	492	543	4.68194e-13	63.8759	cd08368	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	specific	395333	492	547	9.10677e-13	63.1204	pfam00412	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188720	314	363	9.72731e-13	62.7576	cd09334	LIM4_PINCH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	259829	314	365	1.1841e-12	62.7203	cd08368	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188723	492	543	2.33356e-12	61.6359	cd09337	LIM2_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188720	492	543	2.58364e-12	61.602	cd09334	LIM4_PINCH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188747	314	365	8.3071e-12	60.0676	cd09361	LIM1_Enigma_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188723	314	363	1.19317e-11	59.7099	cd09337	LIM2_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188795	314	364	1.39524e-11	59.5784	cd09411	LIM4_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188725	314	365	2.07326e-11	58.8898	cd09339	LIM4_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	259830	373	426	3.44759e-11	58.5535	cd09336	LIM1_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	specific	214528	433	483	1.00882e-10	57.0085	smart00132	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188791	373	421	1.31549e-10	56.8892	cd09407	LIM2_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188791	314	361	1.50852e-10	56.504	cd09407	LIM2_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	259830	433	485	1.68054e-10	56.6275	cd09336	LIM1_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188790	492	539	2.16016e-10	56.417	cd09406	LIM1_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188789	491	541	3.9884e-10	55.3994	cd09405	LIM1_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188723	433	484	4.11065e-10	55.4727	cd09337	LIM2_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188796	314	365	5.27134e-10	55.1239	cd09412	LIM4_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188839	314	364	1.73629e-09	53.614	cd09455	LIM1_Enigma_like_1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188720	433	484	1.82636e-09	53.5128	cd09334	LIM4_PINCH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188732	433	480	1.99273e-09	53.4857	cd09346	LIM3_FHL	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188747	492	543	2.93694e-09	52.7488	cd09361	LIM1_Enigma_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	specific	395333	373	429	3.22883e-09	53.1052	pfam00412	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188837	314	365	5.00537e-09	52.3251	cd09453	LIM1_ENH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188838	314	365	6.3668e-09	51.9035	cd09454	LIM1_ZASP_Cypher	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188792	373	422	6.38361e-09	52.1295	cd09408	LIM2_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	specific	214528	314	364	6.51725e-09	52.0009	smart00132	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	specific	214528	492	542	6.71153e-09	52.0009	smart00132	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188815	433	480	7.5804e-09	51.915	cd09431	LIM3_Fhl2	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188720	371	421	7.85324e-09	51.5868	cd09334	LIM4_PINCH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188836	314	365	9.03324e-09	51.7238	cd09452	LIM1_Enigma	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188724	314	361	1.11598e-08	51.1819	cd09338	LIM3_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188796	373	425	1.20849e-08	51.2719	cd09412	LIM4_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188790	373	422	1.3303e-08	51.0242	cd09406	LIM1_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188747	433	484	1.47749e-08	50.8228	cd09361	LIM1_Enigma_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188840	433	484	1.54801e-08	50.766	cd09456	LIM2_Enigma	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188725	373	425	1.67117e-08	50.8006	cd09339	LIM4_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188839	492	543	1.73324e-08	50.9176	cd09455	LIM1_Enigma_like_1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188778	433	484	1.86328e-08	50.8201	cd09392	LIM2_Lrg1p_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188782	492	543	2.36856e-08	50.329	cd09396	LIM_DA1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188813	433	480	2.53855e-08	50.1971	cd09429	LIM3_FHL1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188732	314	364	2.54137e-08	50.4041	cd09346	LIM3_FHL	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	259829	373	425	2.89273e-08	50.0087	cd08368	LIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188724	492	543	3.09065e-08	50.0263	cd09338	LIM3_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188727	492	543	3.46797e-08	49.9106	cd09341	LIM2_Testin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188750	433	485	3.72682e-08	49.7951	cd09364	LIM1_LIMK	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188777	433	466	4.54921e-08	49.6081	cd09391	LIM1_Lrg1p_like	C	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188792	492	543	4.66239e-08	49.4332	cd09408	LIM2_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188748	433	484	5.01587e-08	49.3984	cd09362	LIM2_Enigma_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188778	314	361	5.7487e-08	49.2793	cd09392	LIM2_Lrg1p_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188735	433	484	9.283e-08	49.8527	cd09349	LIM1_Zyxin	N	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188815	314	370	1.12123e-07	48.4482	cd09431	LIM3_Fhl2	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188792	314	363	1.20633e-07	48.2776	cd09408	LIM2_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188814	433	480	1.26194e-07	48.2408	cd09430	LIM5_LIMPETin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188782	433	479	1.38189e-07	48.0178	cd09396	LIM_DA1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188838	373	425	1.94535e-07	47.6663	cd09454	LIM1_ZASP_Cypher	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188836	492	543	2.09806e-07	47.4866	cd09452	LIM1_Enigma	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188715	433	484	2.16535e-07	47.699	cd09329	LIM3_abLIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188841	433	484	2.20016e-07	47.7151	cd09457	LIM2_ENH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188717	504	547	2.26892e-07	47.7125	cd09331	LIM1_PINCH	N	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188837	373	425	2.30798e-07	47.7027	cd09453	LIM1_ENH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188791	433	484	2.45072e-07	47.6444	cd09407	LIM2_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188785	433	484	2.60812e-07	47.3352	cd09401	LIM_TLP_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188790	433	485	2.85781e-07	47.5574	cd09406	LIM1_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188796	433	480	3.84262e-07	47.0347	cd09412	LIM4_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188814	314	364	4.21497e-07	46.7	cd09430	LIM5_LIMPETin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188782	314	365	4.30919e-07	46.8622	cd09396	LIM_DA1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188792	433	480	4.76021e-07	46.7368	cd09408	LIM2_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188733	314	364	5.24808e-07	46.5684	cd09347	LIM4_FHL	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188795	373	425	5.6687e-07	46.4816	cd09411	LIM4_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188749	433	483	6.41793e-07	46.2742	cd09363	LIM3_Enigma_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188850	433	485	9.18568e-07	45.9244	cd09466	LIM1_Lhx3a	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188831	448	484	1.17562e-06	45.4443	cd09447	LIM_LASP	N	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188789	433	485	1.18184e-06	45.7694	cd09405	LIM1_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188785	492	543	1.32873e-06	45.4092	cd09401	LIM_TLP_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188793	492	539	1.37251e-06	45.2179	cd09409	LIM3_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188813	314	365	1.37257e-06	45.5747	cd09429	LIM3_FHL1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188785	314	365	1.4232e-06	45.4092	cd09401	LIM_TLP_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188791	492	541	1.51947e-06	45.3332	cd09407	LIM2_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188840	314	361	1.92628e-06	44.988	cd09456	LIM2_Enigma	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188845	433	483	1.94137e-06	44.8493	cd09461	LIM3_Enigma_like_1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188846	433	485	2.77352e-06	45.262	cd09462	LIM1_LIMK1	N	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188747	373	425	3.0016e-06	44.2745	cd09361	LIM1_Enigma_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188838	492	543	3.00423e-06	44.5848	cd09454	LIM1_ZASP_Cypher	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188789	373	425	3.41123e-06	44.2286	cd09405	LIM1_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188737	446	484	3.42694e-06	44.3381	cd09351	LIM1_LPP	N	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188861	433	480	4.01672e-06	44.2337	cd09477	LIM2_TLP	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188739	492	539	4.09939e-06	44.1507	cd09353	LIM2_Zyxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188778	492	540	4.475e-06	43.8865	cd09392	LIM2_Lrg1p_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188837	492	543	6.55354e-06	43.4655	cd09453	LIM1_ENH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188794	492	539	6.88646e-06	43.2734	cd09410	LIM3_Leupaxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188754	433	480	7.61932e-06	43.1772	cd09368	LIM1_Lhx3_Lhx4	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188840	492	541	8.82402e-06	43.062	cd09456	LIM2_Enigma	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188736	433	484	8.84065e-06	43.161	cd09350	LIM1_TRIP6	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188748	492	539	1.00221e-05	42.85	cd09362	LIM2_Enigma_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188777	492	521	1.04174e-05	43.0597	cd09391	LIM1_Lrg1p_like	C	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188824	445	484	1.12484e-05	43.2224	cd09440	LIM1_SF3	N	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188784	432	480	1.13014e-05	43.1856	cd09400	LIM_like_1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188727	310	365	1.13026e-05	42.977	cd09341	LIM2_Testin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188724	373	425	1.17908e-05	42.7075	cd09338	LIM3_Paxillin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188739	314	372	1.34479e-05	42.9951	cd09353	LIM2_Zyxin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188843	433	483	1.54008e-05	42.6457	cd09459	LIM3_ENH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188836	373	425	1.59028e-05	42.479	cd09452	LIM1_Enigma	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188721	314	364	1.79144e-05	42.3353	cd09335	LIM5_PINCH	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188727	371	425	1.97848e-05	42.2066	cd09341	LIM2_Testin_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188802	371	425	2.25576e-05	42.0291	cd09418	LIM2_Prickle	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188793	314	361	2.4143e-05	41.7511	cd09409	LIM3_Paxillin	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188733	433	471	2.46094e-05	41.946	cd09347	LIM4_FHL	C	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188753	433	480	2.71669e-05	41.6448	cd09367	LIM1_Lhx1_Lhx5	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188744	445	484	3.56793e-05	41.4854	cd09358	LIM_Mical_like	N	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188713	314	363	3.76245e-05	41.0876	cd09327	LIM1_abLIM	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188740	492	547	4.22569e-05	41.3756	cd09354	LIM2_LPP	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188871	433	484	4.47263e-05	41.2469	cd09840	LIM2_CRP2	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188860	433	485	5.13574e-05	41.1042	cd09476	LIM1_TLP	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188847	433	485	5.19074e-05	41.0108	cd09463	LIM1_LIMK2	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188748	314	361	6.05335e-05	40.5388	cd09362	LIM2_Enigma_like	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188839	433	484	6.77819e-05	40.5172	cd09455	LIM1_Enigma_like_1	 - 	cl02475
Q#6 - >Shae__MS3_00001381	non-specific	188834	433	483	6.95196e-05	40.6581	cd09450	LIM_ALP	 - 	cl02475
