#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-121BC2D0B85A57AD-230B9E948119D13C
#datatype	hitsFull Results
#status	0
#Start time	2026-09-19T20:31:15	Run time	0:00:00:22
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2 - >Shae__MS3_00000765	specific	238020	924	1014	3.587e-12	64.4399	cd00063	FN3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	superfamily	473895	924	1014	3.587e-12	64.4399	cl21522	FN3 superfamily	 - 	 - 
Q#2 - >Shae__MS3_00000765	specific	214495	924	1004	1.56439e-10	59.1652	smart00060	FN3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	specific	238020	1456	1538	5.75633e-10	57.8915	cd00063	FN3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	superfamily	473895	1456	1538	5.75633e-10	57.8915	cl21522	FN3 superfamily	 - 	 - 
Q#2 - >Shae__MS3_00000765	specific	394996	1456	1531	7.45563e-09	54.7285	pfam00041	fn3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	specific	214495	1459	1528	1.81847e-08	53.3872	smart00060	FN3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	specific	394996	924	1007	3.52269e-08	52.8025	pfam00041	fn3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	specific	409353	488	536	8.11395e-08	51.1759	cd00096	Ig	 - 	cl11960
Q#2 - >Shae__MS3_00000765	superfamily	472250	488	536	8.11395e-08	51.1759	cl11960	Ig superfamily	 - 	 - 
Q#2 - >Shae__MS3_00000765	non-specific	461954	2188	2221	1.33848e-07	55.689	pfam06583	Neogenin_C	N	cl25493
Q#2 - >Shae__MS3_00000765	superfamily	461954	2188	2221	1.33848e-07	55.689	cl25493	Neogenin_C superfamily	N	 - 
Q#2 - >Shae__MS3_00000765	non-specific	400151	488	536	6.77699e-07	49.1782	pfam07679	I-set	N	cl11960
Q#2 - >Shae__MS3_00000765	specific	214653	488	552	4.83231e-06	46.7297	smart00410	IG_like	N	cl11960
Q#2 - >Shae__MS3_00000765	specific	394996	696	776	6.13477e-06	46.2541	pfam00041	fn3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	superfamily	473895	696	776	6.13477e-06	46.2541	cl21522	FN3 superfamily	 - 	 - 
Q#2 - >Shae__MS3_00000765	non-specific	442628	796	1014	8.83784e-06	50.7712	COG3401	FN3	C	cl27307
Q#2 - >Shae__MS3_00000765	superfamily	442628	796	1014	8.83784e-06	50.7712	cl27307	FN3 superfamily	C	 - 
Q#2 - >Shae__MS3_00000765	non-specific	464046	488	536	1.43248e-05	45.249	pfam13927	Ig_3	N	cl48240
Q#2 - >Shae__MS3_00000765	superfamily	464046	488	536	1.43248e-05	45.249	cl48240	Ig_3 superfamily	N	 - 
Q#2 - >Shae__MS3_00000765	specific	238020	795	900	4.24917e-05	44.0243	cd00063	FN3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	superfamily	473895	795	900	4.24917e-05	44.0243	cl21522	FN3 superfamily	 - 	 - 
Q#2 - >Shae__MS3_00000765	specific	238020	696	763	4.33293e-05	44.0243	cd00063	FN3	C	cl21522
Q#2 - >Shae__MS3_00000765	non-specific	409389	488	536	6.49082e-05	43.5434	cd05724	IgI_2_Robo	N	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	409544	488	536	7.03264e-05	43.2541	cd20952	IgI_5_Robo	N	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	400151	588	669	8.19761e-05	43.4002	pfam07679	I-set	N	cl11960
Q#2 - >Shae__MS3_00000765	superfamily	472250	588	669	8.19761e-05	43.4002	cl11960	Ig superfamily	N	 - 
Q#2 - >Shae__MS3_00000765	specific	214495	795	900	0.000149797	42.2165	smart00060	FN3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	non-specific	409358	488	538	0.000160995	42.4472	cd04969	Ig5_Contactin	N	cl11960
Q#2 - >Shae__MS3_00000765	specific	394996	796	896	0.000306936	41.6317	pfam00041	fn3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	non-specific	409387	487	546	0.000324257	41.6947	cd05722	IgI_1_Neogenin_like	N	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	409399	488	536	0.000341051	41.4779	cd05736	IgI_2_Follistatin_like	N	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	395002	478	536	0.000545968	41.0263	pfam00047	ig	N	cl11960
Q#2 - >Shae__MS3_00000765	specific	409353	576	665	0.000590738	40.3903	cd00096	Ig	 - 	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	462230	442	552	0.000592058	41.2895	pfam07686	V-set	 - 	cl46292
Q#2 - >Shae__MS3_00000765	superfamily	462230	442	552	0.000592058	41.2895	cl46292	V-set superfamily	 - 	 - 
Q#2 - >Shae__MS3_00000765	non-specific	409390	487	538	0.000628873	40.4564	cd05725	IgI_3_Robo	N	cl11960
Q#2 - >Shae__MS3_00000765	specific	214653	576	669	0.000668896	40.5665	smart00410	IG_like	 - 	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	409443	626	669	0.000759706	40.6069	cd05857	IgI_2_FGFR	N	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	442628	739	1014	0.000854502	44.608	COG3401	FN3	NC	cl27307
Q#2 - >Shae__MS3_00000765	non-specific	409388	585	667	0.000906681	40.2574	cd05723	IgI_4_Neogenin_like	N	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	409394	637	669	0.000967616	40.0853	cd05731	Ig3_L1-CAM_like	N	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	165149	482	665	0.00111821	43.4655	PHA02785	PHA02785	C	cl31505
Q#2 - >Shae__MS3_00000765	superfamily	165149	482	665	0.00111821	43.4655	cl31505	PHA02785 superfamily	C	 - 
Q#2 - >Shae__MS3_00000765	non-specific	409355	443	534	0.00251947	39.6249	cd00099	IgV	 - 	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	409415	488	535	0.0032998	38.8443	cd05757	Ig2_IL1R-like	NC	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	409570	639	669	0.00830945	37.3714	cd20978	IgI_4_hemolin-like	N	cl11960
Q#2 - >Shae__MS3_00000765	non-specific	394996	1069	1172	0.00953417	37.3945	pfam00041	fn3	 - 	cl21522
Q#2 - >Shae__MS3_00000765	superfamily	473895	1069	1172	0.00953417	37.3945	cl21522	FN3 superfamily	 - 	 - 
Q#3 - >Shae__MS3_00001233	specific	214653	247	333	1.82306e-10	57.9004	smart00410	IG_like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	superfamily	472250	247	333	1.82306e-10	57.9004	cl11960	Ig superfamily	 - 	 - 
Q#3 - >Shae__MS3_00001233	specific	464046	231	317	2.48624e-09	54.4938	pfam13927	Ig_3	 - 	cl48240
Q#3 - >Shae__MS3_00001233	superfamily	464046	231	317	2.48624e-09	54.4938	cl48240	Ig_3 superfamily	 - 	 - 
Q#3 - >Shae__MS3_00001233	specific	394996	677	768	3.82076e-08	51.2617	pfam00041	fn3	 - 	cl21522
Q#3 - >Shae__MS3_00001233	superfamily	473895	677	768	3.82076e-08	51.2617	cl21522	FN3 superfamily	 - 	 - 
Q#3 - >Shae__MS3_00001233	specific	409353	254	329	4.52985e-08	50.7907	cd00096	Ig	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409395	238	317	2.35108e-07	49.4451	cd05732	IgI_NCAM-1_like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409570	232	318	2.73752e-07	48.9274	cd20978	IgI_4_hemolin-like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409568	232	317	3.59662e-07	48.7857	cd20976	IgI_4_MYLK-like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	400151	238	318	4.81271e-07	48.4078	pfam07679	I-set	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409564	240	321	6.95269e-06	45.2663	cd20972	IgI_2_Titin_Z1z2-like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	specific	214653	357	450	7.17263e-06	44.8037	smart00410	IG_like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	superfamily	472250	357	450	7.17263e-06	44.8037	cl11960	Ig superfamily	 - 	 - 
Q#3 - >Shae__MS3_00001233	specific	238020	669	768	8.80347e-06	44.7947	cd00063	FN3	 - 	cl21522
Q#3 - >Shae__MS3_00001233	non-specific	409420	247	317	8.99714e-06	44.9178	cd05763	IgI_LRIG1-like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409391	240	343	1.37314e-05	44.5618	cd05726	IgI_4_Robo	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409544	234	334	1.39098e-05	44.0245	cd20952	IgI_5_Robo	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409562	242	326	2.11264e-05	43.6508	cd20970	IgI_1_MuSK	 - 	cl11960
Q#3 - >Shae__MS3_00001233	specific	464046	159	214	2.4787e-05	43.323	pfam13927	Ig_3	N	cl48240
Q#3 - >Shae__MS3_00001233	superfamily	464046	159	214	2.4787e-05	43.323	cl48240	Ig_3 superfamily	N	 - 
Q#3 - >Shae__MS3_00001233	non-specific	409460	157	220	2.87511e-05	43.3611	cd05876	Ig3_L1-CAM	 - 	cl11960
Q#3 - >Shae__MS3_00001233	superfamily	472250	157	220	2.87511e-05	43.3611	cl11960	Ig superfamily	 - 	 - 
Q#3 - >Shae__MS3_00001233	non-specific	409565	245	318	3.69717e-05	42.947	cd20973	IgI_telokin-like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409397	240	333	6.77055e-05	42.4798	cd05734	Ig_DSCAM	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409353	160	214	9.47813e-05	41.1607	cd00096	Ig	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	400151	157	226	0.00013104	41.4742	pfam07679	I-set	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409405	247	318	0.000194722	40.9422	cd05744	IgI_Myotilin_C_like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409550	238	317	0.000262016	40.6283	cd20958	IgI_5_Dscam	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409442	256	325	0.000275183	40.6135	cd05856	IgI_2_FGFRL1-like	N	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409562	157	213	0.000300886	40.5692	cd20970	IgI_1_MuSK	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409543	251	317	0.000344971	40.4818	cd20951	IgI_titin_I1-like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409416	481	548	0.000445812	40.1268	cd05759	IgI_2_KIRREL3-like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	superfamily	472250	481	548	0.000445812	40.1268	cl11960	Ig superfamily	 - 	 - 
Q#3 - >Shae__MS3_00001233	non-specific	409353	481	556	0.000589033	39.2347	cd00096	Ig	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	143277	238	321	0.000590896	39.9633	cd05869	IgI_NCAM-1	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409541	240	317	0.000626251	39.6217	cd20949	IgI_Twitchin_like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	143278	238	317	0.000680905	39.5749	cd05870	IgI_NCAM-2	 - 	cl11960
Q#3 - >Shae__MS3_00001233	specific	464046	29	103	0.000979202	38.7006	pfam13927	Ig_3	 - 	cl48240
Q#3 - >Shae__MS3_00001233	superfamily	464046	29	103	0.000979202	38.7006	cl48240	Ig_3 superfamily	 - 	 - 
Q#3 - >Shae__MS3_00001233	specific	214653	28	124	0.00108572	38.6405	smart00410	IG_like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	superfamily	472250	28	124	0.00108572	38.6405	cl11960	Ig superfamily	 - 	 - 
Q#3 - >Shae__MS3_00001233	non-specific	409549	157	220	0.00129962	38.667	cd20957	IgC2_3_Dscam	 - 	cl11960
Q#3 - >Shae__MS3_00001233	specific	214495	669	768	0.0016771	38.3645	smart00060	FN3	 - 	cl21522
Q#3 - >Shae__MS3_00001233	non-specific	409418	240	317	0.00187854	38.5637	cd05761	IgI_2_Necl-1-4	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409548	256	317	0.0030427	37.9247	cd20956	IgI_4_Dscam	N	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409404	35	124	0.00308769	37.9043	cd05742	IgI_VEGFR_like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409421	238	320	0.00319566	37.4552	cd05764	IgI_SALM5_like	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409546	248	317	0.00320159	37.6771	cd20954	IgI_7_Dscam	 - 	cl11960
Q#3 - >Shae__MS3_00001233	specific	464046	481	548	0.00375583	37.1598	pfam13927	Ig_3	N	cl48240
Q#3 - >Shae__MS3_00001233	superfamily	464046	481	548	0.00375583	37.1598	cl48240	Ig_3 superfamily	N	 - 
Q#3 - >Shae__MS3_00001233	non-specific	409390	245	317	0.0043179	36.9896	cd05725	IgI_3_Robo	 - 	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409460	251	317	0.00521493	36.8128	cd05876	Ig3_L1-CAM	C	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409394	256	317	0.00602539	36.6185	cd05731	Ig3_L1-CAM_like	C	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409543	484	552	0.00651026	36.6298	cd20951	IgI_titin_I1-like	N	cl11960
Q#3 - >Shae__MS3_00001233	non-specific	409541	151	220	0.00680643	36.5401	cd20949	IgI_Twitchin_like	 - 	cl11960
Q#4 - >Shae__MS3_00001541	specific	293947	729	901	2.76984e-108	331.513	cd12889	SPRY_PRY_TRIM67_9	 - 	cl02614
Q#4 - >Shae__MS3_00001541	superfamily	470632	729	901	2.76984e-108	331.513	cl02614	SPRY superfamily	 - 	 - 
Q#4 - >Shae__MS3_00001541	non-specific	293969	738	895	3.19782e-24	100.049	cd13734	SPRY_PRY_C-II	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	293931	777	895	2.43583e-23	95.9606	cd11709	SPRY	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	128778	406	529	1.56166e-19	85.3942	smart00502	BBC	 - 	cl29238
Q#4 - >Shae__MS3_00001541	superfamily	475168	406	529	1.56166e-19	85.3942	cl29238	CC_brat-like superfamily	 - 	 - 
Q#4 - >Shae__MS3_00001541	non-specific	293936	734	889	3.02215e-18	83.3638	cd12876	SPRY_SOCS3	 - 	cl02614
Q#4 - >Shae__MS3_00001541	specific	380861	273	337	4.94338e-16	72.7214	cd19803	Bbox1_TRIM9-like_C-I	 - 	cl00034
Q#4 - >Shae__MS3_00001541	superfamily	469587	273	337	4.94338e-16	72.7214	cl00034	Bbox_SF superfamily	 - 	 - 
Q#4 - >Shae__MS3_00001541	specific	459877	778	898	1.82424e-15	73.5312	pfam00622	SPRY	 - 	cl45953
Q#4 - >Shae__MS3_00001541	superfamily	459877	778	898	1.82424e-15	73.5312	cl45953	SPRY superfamily	 - 	 - 
Q#4 - >Shae__MS3_00001541	non-specific	214669	776	886	2.05384e-12	65.0085	smart00449	SPRY	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	380901	273	334	2.899e-12	61.9322	cd19843	Bbox1_TRIM9_C-I	 - 	cl00034
Q#4 - >Shae__MS3_00001541	non-specific	293949	740	861	4.92883e-10	59.1827	cd12891	SPRY_PRY_C-I_2	C	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	293932	749	886	5.34392e-10	58.6832	cd12872	SPRY_Ash2	 - 	cl02614
Q#4 - >Shae__MS3_00001541	specific	238020	643	732	2.65944e-09	55.1951	cd00063	FN3	 - 	cl21522
Q#4 - >Shae__MS3_00001541	superfamily	473895	643	732	2.65944e-09	55.1951	cl21522	FN3 superfamily	 - 	 - 
Q#4 - >Shae__MS3_00001541	non-specific	380902	303	334	5.51617e-09	52.7416	cd19844	Bbox1_TRIM67_C-I	N	cl00034
Q#4 - >Shae__MS3_00001541	non-specific	293934	740	894	9.24444e-09	55.776	cd12874	SPRY_PRY	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	293935	768	885	1.2335e-08	55.154	cd12875	SPRY_SOCS_Fbox	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	438238	44	73	2.24809e-08	50.872	cd16576	RING-HC_TRIM9-like_C-I	C	cl17238
Q#4 - >Shae__MS3_00001541	superfamily	473075	44	73	2.24809e-08	50.872	cl17238	RING_Ubox superfamily	C	 - 
Q#4 - >Shae__MS3_00001541	non-specific	294002	733	861	3.04904e-08	54.4139	cd16040	SPRY_PRY_SNTX	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	442628	642	805	1.95731e-07	55.0084	COG3401	FN3	N	cl27307
Q#4 - >Shae__MS3_00001541	superfamily	442628	642	805	1.95731e-07	55.0084	cl27307	FN3 superfamily	N	 - 
Q#4 - >Shae__MS3_00001541	non-specific	293945	749	880	2.16297e-07	51.3554	cd12887	SPRY_NHR_like	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	293939	773	885	3.78415e-07	50.8097	cd12881	SPRY_HERC1	N	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	240458	775	886	3.96782e-07	49.9916	cd12878	SPRY2_RyR	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	438412	43	73	6.48326e-07	47.6719	cd16754	RING-HC_MID2	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438413	44	82	6.61822e-07	46.9466	cd16755	RING-HC_TRIM9	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	293943	775	886	1.0848e-06	48.8148	cd12885	SPRY_RanBP_like	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	438411	43	73	1.19564e-06	46.9562	cd16753	RING-HC_MID1	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	442628	639	733	1.63932e-06	51.9268	COG3401	FN3	NC	cl27307
Q#4 - >Shae__MS3_00001541	non-specific	438415	43	79	1.93621e-06	45.1894	cd16757	RING-HC_TRIM46_C-I	 - 	cl17238
Q#4 - >Shae__MS3_00001541	specific	214495	643	722	1.93952e-06	46.4537	smart00060	FN3	 - 	cl21522
Q#4 - >Shae__MS3_00001541	non-specific	293960	767	859	2.0149e-06	48.9817	cd12903	SPRY_PRY_SPRYD4	NC	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	293959	768	861	4.6956e-06	47.8947	cd12902	SPRY_PRY_RNF135	NC	cl02614
Q#4 - >Shae__MS3_00001541	specific	459886	350	398	7.07626e-06	43.6148	pfam00643	zf-B_box	 - 	cl47576
Q#4 - >Shae__MS3_00001541	superfamily	459886	350	398	7.07626e-06	43.6148	cl47576	zf-B_box superfamily	 - 	 - 
Q#4 - >Shae__MS3_00001541	non-specific	293933	777	886	8.25175e-06	46.7981	cd12873	SPRY_DDX1	N	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	438414	44	73	1.33256e-05	43.3642	cd16756	RING-HC_TRIM36_C-I	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438273	46	75	1.43703e-05	43.2082	cd16611	RING-HC_TRIM69_C-IV	C	cl17238
Q#4 - >Shae__MS3_00001541	specific	380814	355	398	2.24108e-05	42.3993	cd19756	Bbox2	 - 	cl00034
Q#4 - >Shae__MS3_00001541	superfamily	469587	355	398	2.24108e-05	42.3993	cl00034	Bbox_SF superfamily	 - 	 - 
Q#4 - >Shae__MS3_00001541	non-specific	273165	37	72	2.75211e-05	47.69	TIGR00599	rad18	C	cl36700
Q#4 - >Shae__MS3_00001541	superfamily	273165	37	72	2.75211e-05	47.69	cl36700	rad18 superfamily	C	 - 
Q#4 - >Shae__MS3_00001541	specific	394996	643	725	3.35165e-05	43.1725	pfam00041	fn3	 - 	cl21522
Q#4 - >Shae__MS3_00001541	non-specific	380859	271	334	3.49003e-05	41.982	cd19801	Bbox1_MID	 - 	cl00034
Q#4 - >Shae__MS3_00001541	non-specific	438416	44	73	3.91386e-05	41.9906	cd16758	RING-HC_TRIM67	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438254	49	74	7.02009e-05	41.2814	cd16592	RING-HC_RNF39	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438241	47	72	7.23633e-05	41.0022	cd16579	RING-HC_PML_C-V	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438237	47	73	8.2739e-05	41.0658	cd16575	RING-HC_MID_C-I	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	293953	773	894	9.56129e-05	44.3647	cd12896	SPRY_PRY_TRIM65	N	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	467844	412	526	0.000100626	42.9083	cd20482	CC_brat-like	 - 	cl29238
Q#4 - >Shae__MS3_00001541	non-specific	293940	843	897	0.000146441	42.3136	cd12882	SPRY_RNF123	N	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	293955	736	897	0.000147789	43.378	cd12898	SPRY_PRY_TRIM76	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	438250	48	83	0.000148912	40.5834	cd16588	RING-HC_TRIM45_C-VII	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	227719	36	72	0.000220832	44.6932	COG5432	RAD18	C	cl35000
Q#4 - >Shae__MS3_00001541	superfamily	227719	36	72	0.000220832	44.6932	cl35000	RAD18 superfamily	C	 - 
Q#4 - >Shae__MS3_00001541	non-specific	235175	403	491	0.000235321	45.0548	PRK03918	PRK03918	NC	cl35229
Q#4 - >Shae__MS3_00001541	superfamily	235175	403	491	0.000235321	45.0548	cl35229	PRK03918 superfamily	NC	 - 
Q#4 - >Shae__MS3_00001541	non-specific	293998	740	873	0.000243177	42.9326	cd15826	SPRY_PRY_TRIM15	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	460256	405	508	0.000309031	44.7808	pfam01576	Myosin_tail_1	NC	cl37647
Q#4 - >Shae__MS3_00001541	superfamily	460256	405	508	0.000309031	44.7808	cl37647	Myosin_tail_1 superfamily	NC	 - 
Q#4 - >Shae__MS3_00001541	non-specific	293971	739	870	0.000312017	42.5611	cd13736	SPRY_PRY_TRIM25	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	293956	768	898	0.000331072	42.4644	cd12899	SPRY_PRY_TRIM76_like	N	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	438256	46	72	0.00034605	39.5924	cd16594	RING-HC_TRIM7-like_C-IV	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438508	43	82	0.000381676	39.3772	cd23146	RING-HC_AtBARD1-like	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	293964	770	885	0.000414479	41.9928	cd12907	SPRY_Fbox	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	438306	45	76	0.000592488	38.4886	cd16644	mRING-HC-C3HC3D_TRAF7	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438274	43	76	0.000705737	38.5641	cd16612	RING-HC_TRIM72_C-IV	C	cl17238
Q#4 - >Shae__MS3_00001541	specific	443500	403	487	0.000721099	42.967	COG4372	COG4372	NC	cl34756
Q#4 - >Shae__MS3_00001541	superfamily	443500	403	487	0.000721099	42.967	cl34756	COG4372 superfamily	NC	 - 
Q#4 - >Shae__MS3_00001541	non-specific	438113	47	73	0.000898147	37.8505	cd16449	RING-HC	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	443500	409	488	0.00138358	42.1966	COG4372	COG4372	C	cl34756
Q#4 - >Shae__MS3_00001541	non-specific	380815	303	336	0.00141843	37.4755	cd19757	Bbox1	N	cl00034
Q#4 - >Shae__MS3_00001541	non-specific	438263	46	72	0.00154703	37.0788	cd16601	RING-HC_TRIM39_C-IV	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438379	43	79	0.00156017	37.5999	cd16719	RING-HC_LNX4	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438259	46	72	0.00203546	37.6744	cd16597	RING-HC_TRIM25_C-IV	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	293963	768	885	0.00231515	39.916	cd12906	SPRY_SOCS1-2-4	 - 	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	380885	352	398	0.00231816	36.8839	cd19827	Bbox2_TRIM67_C-I	 - 	cl00034
Q#4 - >Shae__MS3_00001541	non-specific	438252	43	83	0.0023405	37.3188	cd16590	RING-HC_TRIM4_C-IV	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438176	46	72	0.00235782	36.9021	cd16513	RING-HC_LONFs_rpt1	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	380908	354	398	0.00285365	36.3567	cd20207	Bbox2_GefO-like	 - 	cl00034
Q#4 - >Shae__MS3_00001541	non-specific	438418	44	77	0.00351615	36.4329	cd16762	RING-HC_TRIM13_C-V	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438378	43	79	0.00386089	36.1159	cd16718	RING-HC_LNX3	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	380862	299	320	0.00427283	35.8985	cd19804	Bbox1_TRIM19_C-V	C	cl00034
Q#4 - >Shae__MS3_00001541	non-specific	380889	355	398	0.00471834	35.7862	cd19831	Bbox2_MuRF1_C-II	 - 	cl00034
Q#4 - >Shae__MS3_00001541	non-specific	438268	46	72	0.00517914	35.9919	cd16606	RING-HC_TRIM58_C-IV	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	293950	768	861	0.00555059	38.7669	cd12893	SPRY_PRY_TRIM35	NC	cl02614
Q#4 - >Shae__MS3_00001541	non-specific	380856	351	385	0.00569163	35.736	cd19798	Bbox2_BRAT-like	C	cl00034
Q#4 - >Shae__MS3_00001541	non-specific	438271	46	72	0.00699763	35.8102	cd16609	RING-HC_TRIM65_C-IV	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438243	45	72	0.00712816	35.5645	cd16581	RING-HC_TRIM13_like_C-V	C	cl17238
Q#4 - >Shae__MS3_00001541	non-specific	438272	46	75	0.00794576	35.2574	cd16610	RING-HC_TRIM68_C-IV	C	cl17238
Q#5 - >Shae__MS3_00001568	specific	238020	1405	1485	2.09858e-09	56.3507	cd00063	FN3	 - 	cl21522
Q#5 - >Shae__MS3_00001568	superfamily	473895	1405	1485	2.09858e-09	56.3507	cl21522	FN3 superfamily	 - 	 - 
Q#5 - >Shae__MS3_00001568	specific	214495	1405	1485	2.37731e-09	55.6984	smart00060	FN3	 - 	cl21522
Q#5 - >Shae__MS3_00001568	specific	394996	1408	1485	4.65195e-09	55.1137	pfam00041	fn3	 - 	cl21522
Q#5 - >Shae__MS3_00001568	non-specific	400151	1020	1131	3.18251e-08	53.0302	pfam07679	I-set	 - 	cl11960
Q#5 - >Shae__MS3_00001568	superfamily	472250	1020	1131	3.18251e-08	53.0302	cl11960	Ig superfamily	 - 	 - 
Q#5 - >Shae__MS3_00001568	specific	214653	174	254	1.71949e-07	50.5817	smart00410	IG_like	 - 	cl11960
Q#5 - >Shae__MS3_00001568	superfamily	472250	174	254	1.71949e-07	50.5817	cl11960	Ig superfamily	 - 	 - 
Q#5 - >Shae__MS3_00001568	specific	395002	176	259	1.97972e-07	50.6563	pfam00047	ig	 - 	cl11960
Q#5 - >Shae__MS3_00001568	non-specific	409408	304	378	3.96495e-06	47.1209	cd05750	Ig_Pro_neuregulin	 - 	cl11960
Q#5 - >Shae__MS3_00001568	superfamily	472250	304	378	3.96495e-06	47.1209	cl11960	Ig superfamily	 - 	 - 
