candidate_id	reference_species	orthologues	relationship	source_group_size	target_group_size	source_file
Sman__Smp_170340	Cele	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	4	2	Orthologues/Cele.tsv
Sman__Smp_213910	Cele	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	4	2	Orthologues/Cele.tsv
Sman__Smp_213900	Cele	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	4	2	Orthologues/Cele.tsv
Sman__Smp_159600	Cele	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	4	2	Orthologues/Cele.tsv
Sman__Smp_304500	Cele	Cele__WBGene00010872	many-to-one	6	1	Orthologues/Cele.tsv
Sman__Smp_126140	Cele	Cele__WBGene00003929	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_334370	Cele	Cele__WBGene00000900	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_128480	Cele	Cele__WBGene00004033, Cele__WBGene00006599	many-to-many	2	2	Orthologues/Cele.tsv
Sman__Smp_241420	Cele	Cele__WBGene00004033, Cele__WBGene00006599	many-to-many	2	2	Orthologues/Cele.tsv
Sman__Smp_128920	Cele	Cele__WBGene00004855, Cele__WBGene00006803	many-to-many	2	2	Orthologues/Cele.tsv
Sman__Smp_143470	Cele	Cele__WBGene00004855, Cele__WBGene00006803	many-to-many	2	2	Orthologues/Cele.tsv
Sman__Smp_340300	Cele	Cele__WBGene00008311, Cele__WBGene00011352	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_123640	Cele	Cele__WBGene00001708	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_089700	Cele	Cele__WBGene00003930	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_157300	Cele	Cele__WBGene00001184, Cele__WBGene00002195, Cele__WBGene00020106	one-to-many	1	3	Orthologues/Cele.tsv
Sman__Smp_034550	Cele	Cele__WBGene00000228	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_014780	Cele	Cele__WBGene00000228	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_086590	Cele	Cele__WBGene00006794, Cele__WBGene00302980	many-to-many	3	2	Orthologues/Cele.tsv
Sman__Smp_195080	Cele	Cele__WBGene00006794, Cele__WBGene00302980	many-to-many	3	2	Orthologues/Cele.tsv
Sman__Smp_120700	Cele	Cele__WBGene00006794, Cele__WBGene00302980	many-to-many	3	2	Orthologues/Cele.tsv
Sman__Smp_058790	Cele	Cele__WBGene00003396, Cele__WBGene00006971, Cele__WBGene00013643	one-to-many	1	3	Orthologues/Cele.tsv
Sman__Smp_068960	Cele	Cele__WBGene00004186	many-to-one	6	1	Orthologues/Cele.tsv
Sman__Smp_157310	Cele	Cele__WBGene00001132, Cele__WBGene00004112, Cele__WBGene00014262	one-to-many	1	3	Orthologues/Cele.tsv
Sman__Smp_058620	Cele	Cele__WBGene00006517	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_317420	Cele	Cele__WBGene00022048	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_000100	Cele	Cele__WBGene00022048	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_133020	Cele	Cele__WBGene00004055, Cele__WBGene00004056	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_121780	Cele	Cele__WBGene00013869	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_164380	Cele	Cele__WBGene00002189	many-to-one	3	1	Orthologues/Cele.tsv
Sman__Smp_152330	Cele	Cele__WBGene00002189	many-to-one	3	1	Orthologues/Cele.tsv
Sman__Smp_307260	Cele	Cele__WBGene00002189	many-to-one	3	1	Orthologues/Cele.tsv
Sman__Smp_011660	Cele	Cele__WBGene00006779	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_146200	Cele	Cele__WBGene00006999	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_146840	Cele	Cele__WBGene00006746	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_151310	Cele	Cele__WBGene00006746	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_181490	Cele	Cele__WBGene00003400	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_335950	Cele	Cele__WBGene00001487, Cele__WBGene00002198, Cele__WBGene00020659, Cele__WBGene00022780	many-to-many	3	4	Orthologues/Cele.tsv
Sman__Smp_332370	Cele	Cele__WBGene00001487, Cele__WBGene00002198, Cele__WBGene00020659, Cele__WBGene00022780	many-to-many	3	4	Orthologues/Cele.tsv
Sman__Smp_331960	Cele	Cele__WBGene00001487, Cele__WBGene00002198, Cele__WBGene00020659, Cele__WBGene00022780	many-to-many	3	4	Orthologues/Cele.tsv
Sman__Smp_011700	Cele	Cele__WBGene00004740	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_336830	Cele	Cele__WBGene00004789	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_306910	Cele	Cele__WBGene00002081	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_053420	Cele	Cele__WBGene00006836	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_333410	Cele	Cele__WBGene00016038, Cele__WBGene00017472	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_128790	Cele	Cele__WBGene00000018	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_124130	Cele	Cele__WBGene00012779	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_243630	Cele	Cele__WBGene00000102, Cele__WBGene00000103	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_096640	Cele	Cele__WBGene00001526	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_009600	Cele	Cele__WBGene00004042, Cele__WBGene00004043	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_167010	Cele	Cele__WBGene00006771	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_343540	Cele	Cele__WBGene00006771	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_335730	Cele	Cele__WBGene00000099	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_080730	Cele	Cele__WBGene00000405	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_130900	Cele	Cele__WBGene00001978	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_148790	Cele	Cele__WBGene00002247	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_040190	Cele	Cele__WBGene00002210	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_142050	Cele	Cele__WBGene00003401	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_047900	Cele	Cele__WBGene00003401	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_169950	Cele	Cele__WBGene00002203	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_213390	Cele	Cele__WBGene00007008	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_077180	Cele	Cele__WBGene00000498, Cele__WBGene00012792, Cele__WBGene00017083, Cele__WBGene00019814, Cele__WBGene00019815, Cele__WBGene00019817	one-to-many	1	6	Orthologues/Cele.tsv
Sman__Smp_172240	Cele	Cele__WBGene00002178	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_246550	Cele	Cele__WBGene00006484, Cele__WBGene00022717	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_163810	Cele	Cele__WBGene00016913	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_214100	Cele	Cele__WBGene00020142	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_139930	Cele	Cele__WBGene00017630	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_315700	Cele	Cele__WBGene00016197	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_150220	Cele	Cele__WBGene00002048	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_137610	Cele	Cele__WBGene00002213	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_343650	Cele	Cele__WBGene00002248	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_096310	Cele	Cele__WBGene00004034	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_176750	Cele	Cele__WBGene00004762	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_157350	Cele	Cele__WBGene00006786	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_165070	Cele	Cele__WBGene00006826	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_053560	Cele	Cele__WBGene00007007	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_247740	Cele	Cele__WBGene00010664	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_131800	Cele	Cele__WBGene00013355	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_308420	Cele	Cele__WBGene00018187	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_328200	Cele	Cele__WBGene00021758	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_179070	Cele	Cele__WBGene00012929, Cele__WBGene00044281	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_103570	Cele	Cele__WBGene00004727	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_141230	Cele	Cele__WBGene00003150	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_003000	Cele	Cele__WBGene00000410	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_094760	Cele	Cele__WBGene00000410	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_125360	Cele	Cele__WBGene00000812	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_012740	Cele	Cele__WBGene00000917	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_098840	Cele	Cele__WBGene00021753	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_063040	Cele	Cele__WBGene00022774	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_072870	Cele	Cele__WBGene00013168	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_210740	Cele	Cele__WBGene00000199	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_344780	Cele	Cele__WBGene00003007	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_074080	Cele	Cele__WBGene00003048	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_026510	Cele	Cele__WBGene00003186	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_212730	Cele	Cele__WBGene00005078	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_097940	Cele	Cele__WBGene00008956	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_086690	Cele	Cele__WBGene00003368, Cele__WBGene00012162	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_085690	Cele	Cele__WBGene00017950	many-to-one	2	1	Orthologues/Cele.tsv
Sman__Smp_101290	Cele	Cele__WBGene00000200	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_171370	Cele	Cele__WBGene00000499, Cele__WBGene00011612	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_079760	Cele	Cele__WBGene00003931	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_094190	Cele	Cele__WBGene00009867	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_093230	Cele	Cele__WBGene00016793	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_194610	Cele	Cele__WBGene00018569	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_073340	Cele	Cele__WBGene00000407	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_246050	Cele	Cele__WBGene00000942	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_094250	Cele	Cele__WBGene00003965	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_135570	Cele	Cele__WBGene00007434	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_009800	Cele	Cele__WBGene00017033	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_150040	Cele	Cele__WBGene00000408	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_247600	Cele	Cele__WBGene00021012	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_315810	Cele	Cele__WBGene00006876	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_134260	Cele	Cele__WBGene00003402, Cele__WBGene00017277	one-to-many	1	2	Orthologues/Cele.tsv
Sman__Smp_162710	Cele	Cele__WBGene00000098	one-to-one	1	1	Orthologues/Cele.tsv
Sman__Smp_009540	Cele	Cele__WBGene00003599	one-to-one	1	1	Orthologues/Cele.tsv
Shae__MS3_00004525	Dmel	Dmel__GeneID_31521, Dmel__GeneID_35526, Dmel__GeneID_37368, Dmel__GeneID_40444, Dmel__GeneID_41885, Dmel__GeneID_48632	one-to-many	1	6	Orthologues/Dmel.tsv
Shae__MS3_00003616	Dmel	Dmel__GeneID_45343, Dmel__GeneID_53557	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00002568	Dmel	Dmel__GeneID_45343, Dmel__GeneID_53557	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00008738	Dmel	Dmel__GeneID_48973	many-to-one	3	1	Orthologues/Dmel.tsv
Shae__MS3_00002771	Dmel	Dmel__GeneID_48973	many-to-one	3	1	Orthologues/Dmel.tsv
Shae__MS3_00009264	Dmel	Dmel__GeneID_48973	many-to-one	3	1	Orthologues/Dmel.tsv
Shae__MS3_00006308	Dmel	Dmel__GeneID_43792	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00001861	Dmel	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	3	2	Orthologues/Dmel.tsv
Shae__MS3_00000941	Dmel	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	3	2	Orthologues/Dmel.tsv
Shae__MS3_00010191	Dmel	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	3	2	Orthologues/Dmel.tsv
Shae__MS3_00009872	Dmel	Dmel__GeneID_32661, Dmel__GeneID_36692, Dmel__GeneID_36693, Dmel__GeneID_37732	one-to-many	1	4	Orthologues/Dmel.tsv
Shae__MS3_00007339	Dmel	Dmel__GeneID_41772, Dmel__GeneID_44096	one-to-many	1	2	Orthologues/Dmel.tsv
Shae__MS3_00003923	Dmel	Dmel__GeneID_36897, Dmel__GeneID_48311	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00003400	Dmel	Dmel__GeneID_36897, Dmel__GeneID_48311	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00006229	Dmel	Dmel__GeneID_32746, Dmel__GeneID_38418	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00008194	Dmel	Dmel__GeneID_32746, Dmel__GeneID_38418	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00010396	Dmel	Dmel__GeneID_33139	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00005588	Dmel	Dmel__GeneID_49045	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00009865	Dmel	Dmel__GeneID_44885	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00006334	Dmel	Dmel__GeneID_39564, Dmel__GeneID_42160, Dmel__GeneID_43026	one-to-many	1	3	Orthologues/Dmel.tsv
Shae__MS3_00006934	Dmel	Dmel__GeneID_31166	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00006657	Dmel	Dmel__GeneID_31166	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00004398	Dmel	Dmel__GeneID_32861, Dmel__GeneID_37841	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00005166	Dmel	Dmel__GeneID_32861, Dmel__GeneID_37841	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00003104	Dmel	Dmel__GeneID_318725, Dmel__GeneID_39659, Dmel__GeneID_42692	one-to-many	1	3	Orthologues/Dmel.tsv
Shae__MS3_00006333	Dmel	Dmel__GeneID_246501, Dmel__GeneID_326182, Dmel__GeneID_32656, Dmel__GeneID_35393, Dmel__GeneID_36740	one-to-many	1	5	Orthologues/Dmel.tsv
Shae__MS3_00003948	Dmel	Dmel__GeneID_43415	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00005799	Dmel	Dmel__GeneID_42066	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00007970	Dmel	Dmel__GeneID_42066	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00006560	Dmel	Dmel__GeneID_2768679, Dmel__GeneID_34780, Dmel__GeneID_42866	one-to-many	1	3	Orthologues/Dmel.tsv
Shae__MS3_00005028	Dmel	Dmel__GeneID_41809, Dmel__GeneID_42549	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00010577	Dmel	Dmel__GeneID_36002	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00003633	Dmel	Dmel__GeneID_34284	many-to-one	3	1	Orthologues/Dmel.tsv
Shae__MS3_00002636	Dmel	Dmel__GeneID_34284	many-to-one	3	1	Orthologues/Dmel.tsv
Shae__MS3_00008682	Dmel	Dmel__GeneID_34284	many-to-one	3	1	Orthologues/Dmel.tsv
Shae__MS3_00003383	Dmel	Dmel__GeneID_43828	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00003129	Dmel	Dmel__GeneID_317824	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00004070	Dmel	Dmel__GeneID_32398, Dmel__GeneID_32400	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00003962	Dmel	Dmel__GeneID_32398, Dmel__GeneID_32400	many-to-many	2	2	Orthologues/Dmel.tsv
Shae__MS3_00001484	Dmel	Dmel__GeneID_34132	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00009762	Dmel	Dmel__GeneID_41118	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00010367	Dmel	Dmel__GeneID_32039, Dmel__GeneID_53425	one-to-many	1	2	Orthologues/Dmel.tsv
Shae__MS3_00007742	Dmel	Dmel__GeneID_32275	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00003235	Dmel	Dmel__GeneID_38488, Dmel__GeneID_39907	one-to-many	1	2	Orthologues/Dmel.tsv
Shae__MS3_00004635	Dmel	Dmel__GeneID_37247	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00006730	Dmel	Dmel__GeneID_45821	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00008020	Dmel	Dmel__GeneID_35900	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00002403	Dmel	Dmel__GeneID_33798	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00005037	Dmel	Dmel__GeneID_41957	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00004152	Dmel	Dmel__GeneID_42064	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00001471	Dmel	Dmel__GeneID_40232	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00001770	Dmel	Dmel__GeneID_38978	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00000278	Dmel	Dmel__GeneID_38978	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00004019	Dmel	Dmel__GeneID_34504	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00008679	Dmel	Dmel__GeneID_34411, Dmel__GeneID_42453	one-to-many	1	2	Orthologues/Dmel.tsv
Shae__MS3_00007343	Dmel	Dmel__GeneID_40517	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00000487	Dmel	Dmel__GeneID_34068	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00002201	Dmel	Dmel__GeneID_31170, Dmel__GeneID_37152	one-to-many	1	2	Orthologues/Dmel.tsv
Shae__MS3_00010729	Dmel	Dmel__GeneID_3354888	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00008190	Dmel	Dmel__GeneID_3354888	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00008614	Dmel	Dmel__GeneID_43673	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00004470	Dmel	Dmel__GeneID_34993	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00005288	Dmel	Dmel__GeneID_39450	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00004459	Dmel	Dmel__GeneID_39118	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00002715	Dmel	Dmel__GeneID_43904	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00003183	Dmel	Dmel__GeneID_38160	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007880	Dmel	Dmel__GeneID_37190	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00001381	Dmel	Dmel__GeneID_35215	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00008284	Dmel	Dmel__GeneID_32351	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00003535	Dmel	Dmel__GeneID_34319	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00005371	Dmel	Dmel__GeneID_33277	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00002824	Dmel	Dmel__GeneID_37233	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00008957	Dmel	Dmel__GeneID_43946	many-to-one	3	1	Orthologues/Dmel.tsv
Shae__MS3_00004315	Dmel	Dmel__GeneID_47594	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00008601	Dmel	Dmel__GeneID_35154	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00006313	Dmel	Dmel__GeneID_39454	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00001825	Dmel	Dmel__GeneID_40999	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007604	Dmel	Dmel__GeneID_44573	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007496	Dmel	Dmel__GeneID_39520	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00002424	Dmel	Dmel__GeneID_44233	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00005251	Dmel	Dmel__GeneID_41719	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00006566	Dmel	Dmel__GeneID_34963	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007109	Dmel	Dmel__GeneID_38654	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00006767	Dmel	Dmel__GeneID_40165	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00004405	Dmel	Dmel__GeneID_33253	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00005586	Dmel	Dmel__GeneID_3885567	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00001662	Dmel	Dmel__GeneID_31248	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00003544	Dmel	Dmel__GeneID_37586	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00002534	Dmel	Dmel__GeneID_37586	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00009653	Dmel	Dmel__GeneID_41398	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00008061	Dmel	Dmel__GeneID_39210	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00005382	Dmel	Dmel__GeneID_40385	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00001786	Dmel	Dmel__GeneID_32120	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00008174	Dmel	Dmel__GeneID_36956	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00006076	Dmel	Dmel__GeneID_32207	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00004774	Dmel	Dmel__GeneID_41566	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00008746	Dmel	Dmel__GeneID_36879	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00008744	Dmel	Dmel__GeneID_36879	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00008685	Dmel	Dmel__GeneID_44817	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00011163	Dmel	Dmel__GeneID_38898	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00006556	Dmel	Dmel__GeneID_35207, Dmel__GeneID_36436, Dmel__GeneID_44355	one-to-many	1	3	Orthologues/Dmel.tsv
Shae__MS3_00005021	Dmel	Dmel__GeneID_38890	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00004657	Dmel	Dmel__GeneID_31872	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00004068	Dmel	Dmel__GeneID_35524	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00008971	Dmel	Dmel__GeneID_41020	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00008673	Dmel	Dmel__GeneID_45970	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00010803	Dmel	Dmel__GeneID_32623	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007174	Dmel	Dmel__GeneID_35288	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00005632	Dmel	Dmel__GeneID_53573	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00004076	Dmel	Dmel__GeneID_33284	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007430	Dmel	Dmel__GeneID_32969	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00008566	Dmel	Dmel__GeneID_36727	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00003290	Dmel	Dmel__GeneID_32188	many-to-one	2	1	Orthologues/Dmel.tsv
Shae__MS3_00007047	Dmel	Dmel__GeneID_31201	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007700	Dmel	Dmel__GeneID_32514	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00009134	Dmel	Dmel__GeneID_34874	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007688	Dmel	Dmel__GeneID_41112	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00010478	Dmel	Dmel__GeneID_36542	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007411	Dmel	Dmel__GeneID_32769	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00005180	Dmel	Dmel__GeneID_41446	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00010929	Dmel	Dmel__GeneID_41995	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00007266	Dmel	Dmel__GeneID_44353	one-to-one	1	1	Orthologues/Dmel.tsv
Shae__MS3_00009666	Dmel	Dmel__GeneID_318552	one-to-one	1	1	Orthologues/Dmel.tsv
Sjap__EWB00_002502	Dmel	Dmel__GeneID_31521, Dmel__GeneID_35526, Dmel__GeneID_37368, Dmel__GeneID_40444, Dmel__GeneID_41885, Dmel__GeneID_48632	one-to-many	1	6	Orthologues/Dmel.tsv
Sjap__EWB00_008162	Dmel	Dmel__GeneID_43803	many-to-one	2	1	Orthologues/Dmel.tsv
Sjap__EWB00_009388	Dmel	Dmel__GeneID_45343, Dmel__GeneID_53557	many-to-many	2	2	Orthologues/Dmel.tsv
Sjap__EWB00_003590	Dmel	Dmel__GeneID_45343, Dmel__GeneID_53557	many-to-many	2	2	Orthologues/Dmel.tsv
Sjap__EWB00_004406	Dmel	Dmel__GeneID_48973	many-to-one	3	1	Orthologues/Dmel.tsv
