candidate_id	prepared_id	mapping_status	HOG	Orthogroup	Hsap_orthologues	Hsap_relationship	Cele_orthologues	Cele_relationship	Dmel_orthologues	Dmel_relationship	Mmus_orthologues	Mmus_relationship	Xlae_orthologues	Xlae_relationship	HOG_status	Hsap_HOG_copy_counts	Cele_HOG_copy_counts	Shae_HOG_copy_counts	Sjap_HOG_copy_counts	Sman_HOG_copy_counts	Dmel_HOG_copy_counts	Mmus_HOG_copy_counts	Xlae_HOG_copy_counts
Shae__MS3_00003962	Shae__MS3_00003962	matched	OG0001017	OG0001017	Hsap__GeneID_4917, Hsap__GeneID_9423	many-to-many	Cele__WBGene00006746	many-to-one	Dmel__GeneID_32398, Dmel__GeneID_32400	many-to-many	Mmus__GeneID_18208, Mmus__GeneID_18209	many-to-many	Xlae__GeneID_100127305, Xlae__GeneID_108697748, Xlae__GeneID_108701181, Xlae__GeneID_108701615, Xlae__GeneID_108703174, Xlae__GeneID_373694	many-to-many	shared HOG	2	1	2	2	2	2	2	6
Shae__MS3_00004019	Shae__MS3_00004019	matched	OG0001587	OG0001587	Hsap__GeneID_6790, Hsap__GeneID_6795, Hsap__GeneID_9212	one-to-many	Cele__WBGene00000099	one-to-one	Dmel__GeneID_34504	one-to-one	Mmus__GeneID_20871, Mmus__GeneID_20877, Mmus__GeneID_20878	one-to-many	Xlae__GeneID_397925, Xlae__GeneID_398349, Xlae__GeneID_398457, Xlae__GeneID_444083	one-to-many	shared HOG	3	1	1	1	1	1	3	4
Shae__MS3_00004068	Shae__MS3_00004068	matched	OG0003193	OG0003193	Hsap__GeneID_2444	many-to-one	Cele__WBGene00005078	many-to-one	Dmel__GeneID_35524	many-to-one	Mmus__GeneID_14302	many-to-one	Xlae__GeneID_108716819, Xlae__GeneID_108717930	many-to-many	shared HOG	1	1	2	1	1	1	1	2
Shae__MS3_00004070	Shae__MS3_00004070	matched	OG0001017	OG0001017	Hsap__GeneID_4917, Hsap__GeneID_9423	many-to-many	Cele__WBGene00006746	many-to-one	Dmel__GeneID_32398, Dmel__GeneID_32400	many-to-many	Mmus__GeneID_18208, Mmus__GeneID_18209	many-to-many	Xlae__GeneID_100127305, Xlae__GeneID_108697748, Xlae__GeneID_108701181, Xlae__GeneID_108701615, Xlae__GeneID_108703174, Xlae__GeneID_373694	many-to-many	shared HOG	2	1	2	2	2	2	2	6
Shae__MS3_00004076	Shae__MS3_00004076	matched	OG0004237	OG0004237	Hsap__GeneID_167359	one-to-one	Cele__WBGene00009867	one-to-one	Dmel__GeneID_33284	one-to-one	Mmus__GeneID_245269	one-to-one	Xlae__GeneID_108707299, Xlae__GeneID_108718398	one-to-many	shared HOG	1	1	1	1	1	1	1	2
Shae__MS3_00004152	Shae__MS3_00004152	matched	OG0001410	OG0001410	Hsap__GeneID_10494, Hsap__GeneID_51765, Hsap__GeneID_8428	one-to-many	Cele__WBGene00001526	one-to-one	Dmel__GeneID_42064	one-to-one	Mmus__GeneID_223255, Mmus__GeneID_59041, Mmus__GeneID_70415	one-to-many	Xlae__GeneID_108698480, Xlae__GeneID_108709753, Xlae__GeneID_432004, Xlae__GeneID_444155, Xlae__GeneID_444523	one-to-many	shared HOG	3	1	1	1	1	1	3	5
Shae__MS3_00004315	Shae__MS3_00004315	matched	OG0002104	OG0002104	Hsap__GeneID_5584, Hsap__GeneID_5590	one-to-many	Cele__WBGene00004034	one-to-one	Dmel__GeneID_47594	one-to-one	Mmus__GeneID_18759, Mmus__GeneID_18762	one-to-many	Xlae__GeneID_108697633, Xlae__GeneID_108705375, Xlae__GeneID_373768, Xlae__GeneID_399287	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Shae__MS3_00004398	Shae__MS3_00004398	matched	OG0000643	OG0000643	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	Cele__WBGene00006794, Cele__WBGene00302980	many-to-many	Dmel__GeneID_32861, Dmel__GeneID_37841	many-to-many	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	Xlae__GeneID_108699719, Xlae__GeneID_108716609, Xlae__GeneID_379172, Xlae__GeneID_379258, Xlae__GeneID_379282, Xlae__GeneID_494995	many-to-many	shared HOG	4	2	2	2	3	2	3	6
Shae__MS3_00004405	Shae__MS3_00004405	matched	OG0002426	OG0002426	Hsap__GeneID_5593	many-to-one		no direct pairwise orthologue detected	Dmel__GeneID_33253	many-to-one	Mmus__GeneID_19092	many-to-one	Xlae__GeneID_108696263, Xlae__GeneID_108697216, Xlae__GeneID_444025	many-to-many	shared HOG	1	0	2	2	2	1	1	3
Shae__MS3_00004459	Shae__MS3_00004459	matched	OG0001908	OG0001908	Hsap__GeneID_10319, Hsap__GeneID_3915, Hsap__GeneID_3918	one-to-many	Cele__WBGene00016913	one-to-one	Dmel__GeneID_39118	one-to-one	Mmus__GeneID_16782, Mmus__GeneID_226519, Mmus__GeneID_23928	one-to-many	Xlae__GeneID_108714355, Xlae__GeneID_108714357, Xlae__GeneID_108715634	one-to-many	shared HOG	3	1	1	1	1	1	3	3
Shae__MS3_00004470	Shae__MS3_00004470	matched	OG0001786	OG0001786	Hsap__GeneID_1111	one-to-one	Cele__WBGene00000498, Cele__WBGene00012792, Cele__WBGene00017083, Cele__WBGene00019814, Cele__WBGene00019815, Cele__WBGene00019817	one-to-many	Dmel__GeneID_34993	one-to-one	Mmus__GeneID_12649	one-to-one	Xlae__GeneID_108696394, Xlae__GeneID_398191	one-to-many	shared HOG	1	6	1	1	1	1	1	2
Shae__MS3_00004525	Shae__MS3_00004525	matched	OG0000053	OG0000053	Hsap__GeneID_100287399, Hsap__GeneID_100288966, Hsap__GeneID_100996331, Hsap__GeneID_101927345, Hsap__GeneID_101927375, Hsap__GeneID_102723382, Hsap__GeneID_102723502, Hsap__GeneID_102724631, Hsap__GeneID_105375816, Hsap__GeneID_105375817, Hsap__GeneID_105379417, Hsap__GeneID_112268044, Hsap__GeneID_22852, Hsap__GeneID_23784, Hsap__GeneID_253650, Hsap__GeneID_317754, Hsap__GeneID_340441, Hsap__GeneID_342850, Hsap__GeneID_374860, Hsap__GeneID_375248, Hsap__GeneID_388468, Hsap__GeneID_400986, Hsap__GeneID_404785, Hsap__GeneID_441459, Hsap__GeneID_445582, Hsap__GeneID_554226, Hsap__GeneID_56311, Hsap__GeneID_57730, Hsap__GeneID_58, Hsap__GeneID_59, Hsap__GeneID_60, Hsap__GeneID_641455, Hsap__GeneID_653269, Hsap__GeneID_653781, Hsap__GeneID_70, Hsap__GeneID_71, Hsap__GeneID_72, Hsap__GeneID_728378, Hsap__GeneID_84210, Hsap__GeneID_91074, Hsap__GeneID_9720	one-to-many	Cele__WBGene00000063, Cele__WBGene00000064, Cele__WBGene00000065, Cele__WBGene00000066, Cele__WBGene00000067	one-to-many	Dmel__GeneID_31521, Dmel__GeneID_35526, Dmel__GeneID_37368, Dmel__GeneID_40444, Dmel__GeneID_41885, Dmel__GeneID_48632	one-to-many	Mmus__GeneID_11459, Mmus__GeneID_11461, Mmus__GeneID_11464, Mmus__GeneID_11465, Mmus__GeneID_11468, Mmus__GeneID_11475, Mmus__GeneID_232339, Mmus__GeneID_75196	one-to-many	Xlae__GeneID_100337595, Xlae__GeneID_100653490, Xlae__GeneID_108699710, Xlae__GeneID_108703086, Xlae__GeneID_108711140, Xlae__GeneID_108713105, Xlae__GeneID_108716753, Xlae__GeneID_379351, Xlae__GeneID_379752, Xlae__GeneID_398426, Xlae__GeneID_398459, Xlae__GeneID_431847, Xlae__GeneID_432314, Xlae__GeneID_734918, Xlae__GeneID_779096, Xlae__GeneID_779129	one-to-many	shared HOG	41	5	1	1	2	6	8	16
Shae__MS3_00004635	Shae__MS3_00004635	matched	OG0001312	OG0001312	Hsap__GeneID_6788, Hsap__GeneID_6789, Hsap__GeneID_80122	one-to-many	Cele__WBGene00016038, Cele__WBGene00017472	one-to-many	Dmel__GeneID_37247	one-to-one	Mmus__GeneID_22625, Mmus__GeneID_56274, Mmus__GeneID_58231	one-to-many	Xlae__GeneID_108701280, Xlae__GeneID_108719348, Xlae__GeneID_398925, Xlae__GeneID_432210, Xlae__GeneID_779226	one-to-many	shared HOG	3	2	1	1	1	1	3	5
Shae__MS3_00004657	Shae__MS3_00004657	matched	OG0002882	OG0002882	Hsap__GeneID_5604, Hsap__GeneID_5605	one-to-many	Cele__WBGene00003186	one-to-one	Dmel__GeneID_31872	one-to-one	Mmus__GeneID_26395, Mmus__GeneID_26396	one-to-many	Xlae__GeneID_108712802, Xlae__GeneID_379991	one-to-many	shared HOG	2	1	1	1	1	1	2	2
Shae__MS3_00004774	Shae__MS3_00004774	matched	OG0002778	OG0002778	Hsap__GeneID_10120, Hsap__GeneID_10121	one-to-many	Cele__WBGene00013168	one-to-one	Dmel__GeneID_41566	one-to-one	Mmus__GeneID_226977, Mmus__GeneID_54130	one-to-many	Xlae__GeneID_108697423, Xlae__GeneID_446316	one-to-many	shared HOG	2	1	1	1	1	1	2	2
Shae__MS3_00005021	Shae__MS3_00005021	matched	OG0002880	OG0002880	Hsap__GeneID_51701	one-to-one	Cele__WBGene00003048	one-to-one	Dmel__GeneID_38890	one-to-one	Mmus__GeneID_18099	one-to-one	Xlae__GeneID_108703801, Xlae__GeneID_108709347, Xlae__GeneID_398295, Xlae__GeneID_414522	one-to-many	shared HOG	1	1	1	1	1	1	1	4
Shae__MS3_00005028	Shae__MS3_00005028	matched	OG0000805	OG0000805	Hsap__GeneID_3480, Hsap__GeneID_3643, Hsap__GeneID_3645	many-to-many	Cele__WBGene00000898	many-to-one	Dmel__GeneID_41809, Dmel__GeneID_42549	many-to-many	Mmus__GeneID_16001, Mmus__GeneID_16337, Mmus__GeneID_23920	many-to-many	Xlae__GeneID_100158430, Xlae__GeneID_108700357, Xlae__GeneID_108711478, Xlae__GeneID_398006, Xlae__GeneID_398022, Xlae__GeneID_398941	many-to-many	shared HOG	3	1	2	2	2	2	3	6
Shae__MS3_00005037	Shae__MS3_00005037	matched	OG0001397	OG0001397	Hsap__GeneID_10000, Hsap__GeneID_207, Hsap__GeneID_208	one-to-many	Cele__WBGene00000102, Cele__WBGene00000103	one-to-many	Dmel__GeneID_41957	one-to-one	Mmus__GeneID_11651, Mmus__GeneID_11652, Mmus__GeneID_23797	one-to-many	Xlae__GeneID_108698803, Xlae__GeneID_379783, Xlae__GeneID_399170, Xlae__GeneID_432172	one-to-many	shared HOG	3	2	1	1	1	1	3	4
Shae__MS3_00005166	Shae__MS3_00005166	matched	OG0000643	OG0000643	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	Cele__WBGene00006794, Cele__WBGene00302980	many-to-many	Dmel__GeneID_32861, Dmel__GeneID_37841	many-to-many	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	Xlae__GeneID_108699719, Xlae__GeneID_108716609, Xlae__GeneID_379172, Xlae__GeneID_379258, Xlae__GeneID_379282, Xlae__GeneID_494995	many-to-many	shared HOG	4	2	2	2	3	2	3	6
Shae__MS3_00005180	Shae__MS3_00005180	matched	OG0007364	OG0007364		no direct pairwise orthologue detected	Cele__WBGene00000098	one-to-one	Dmel__GeneID_41446	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	1	1	1	1	1	0	0
Shae__MS3_00005251	Shae__MS3_00005251	matched	OG0002257	OG0002257	Hsap__GeneID_11344, Hsap__GeneID_5756	one-to-many	Cele__WBGene00018187	one-to-one	Dmel__GeneID_41719	one-to-one	Mmus__GeneID_19230, Mmus__GeneID_23999	one-to-many	Xlae__GeneID_108711121, Xlae__GeneID_379995, Xlae__GeneID_447307, Xlae__GeneID_447782	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Shae__MS3_00005260	Shae__MS3_00005260	matched	OG0001080	OG0001080	Hsap__GeneID_1612, Hsap__GeneID_1613, Hsap__GeneID_23604	one-to-many	Cele__WBGene00003400	one-to-one		no direct pairwise orthologue detected	Mmus__GeneID_13143, Mmus__GeneID_13144, Mmus__GeneID_69635	one-to-many	Xlae__GeneID_108700356, Xlae__GeneID_108711286, Xlae__GeneID_108712999, Xlae__GeneID_431807, Xlae__GeneID_432161, Xlae__GeneID_446562, Xlae__GeneID_496293, Xlae__GeneID_734514	one-to-many	shared HOG	3	1	1	1	1	0	3	8
Shae__MS3_00005288	Shae__MS3_00005288	matched	OG0001835	OG0001835	Hsap__GeneID_3092, Hsap__GeneID_9026	one-to-many	Cele__WBGene00006484, Cele__WBGene00022717	one-to-many	Dmel__GeneID_39450	one-to-one	Mmus__GeneID_215114, Mmus__GeneID_29816	one-to-many	Xlae__GeneID_108708045, Xlae__GeneID_108709361, Xlae__GeneID_432028, Xlae__GeneID_446450	one-to-many	shared HOG	2	2	1	1	1	1	2	4
Shae__MS3_00005371	Shae__MS3_00005371	matched	OG0002082	OG0002082	Hsap__GeneID_5798, Hsap__GeneID_5799	one-to-many	Cele__WBGene00002048	one-to-one	Dmel__GeneID_33277	one-to-one	Mmus__GeneID_19275, Mmus__GeneID_19276	one-to-many	Xlae__GeneID_108702927, Xlae__GeneID_108718467, Xlae__GeneID_108719827, Xlae__GeneID_444138	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Shae__MS3_00005382	Shae__MS3_00005382	matched	OG0002533	OG0002533	Hsap__GeneID_51755, Hsap__GeneID_8621	one-to-many	Cele__WBGene00007135	one-to-one	Dmel__GeneID_40385	one-to-one	Mmus__GeneID_69131, Mmus__GeneID_69562	one-to-many	Xlae__GeneID_108700780, Xlae__GeneID_108702496, Xlae__GeneID_108719018	one-to-many	shared HOG	2	1	1	1	1	1	2	3
Shae__MS3_00005586	Shae__MS3_00005586	matched	OG0002448	OG0002448	Hsap__GeneID_8444, Hsap__GeneID_8445	one-to-many	Cele__WBGene00003150	one-to-one	Dmel__GeneID_3885567	one-to-one	Mmus__GeneID_226419, Mmus__GeneID_69181	one-to-many	Xlae__GeneID_108709487, Xlae__GeneID_108711086, Xlae__GeneID_108713158, Xlae__GeneID_496058	one-to-many	shared HOG	2	1	1	0	1	1	2	4
Shae__MS3_00005588	Shae__MS3_00005588	matched	OG0000544	OG0000544	Hsap__GeneID_131890, Hsap__GeneID_2868, Hsap__GeneID_2869, Hsap__GeneID_2870, Hsap__GeneID_6011	one-to-many	Cele__WBGene00001708	one-to-one	Dmel__GeneID_49045	one-to-one	Mmus__GeneID_14772, Mmus__GeneID_14773, Mmus__GeneID_24013, Mmus__GeneID_26385	one-to-many	Xlae__GeneID_100192358, Xlae__GeneID_100192359, Xlae__GeneID_108696022, Xlae__GeneID_108697324, Xlae__GeneID_108711651, Xlae__GeneID_108712671, Xlae__GeneID_443726, Xlae__GeneID_446831, Xlae__GeneID_447337, Xlae__GeneID_474158, Xlae__GeneID_733223, Xlae__GeneID_733256	one-to-many	shared HOG	5	1	1	1	1	1	4	12
Shae__MS3_00005610	Shae__MS3_00005610	matched	OG0012988	OG0012988		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Shae__MS3_00005611	Shae__MS3_00005611	matched	OG0000283	OG0000283	Hsap__GeneID_1277, Hsap__GeneID_1278, Hsap__GeneID_1280, Hsap__GeneID_1281, Hsap__GeneID_1290, Hsap__GeneID_255631, Hsap__GeneID_85301	many-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_12824, Mmus__GeneID_12825, Mmus__GeneID_12832, Mmus__GeneID_12842, Mmus__GeneID_12843, Mmus__GeneID_373864, Mmus__GeneID_71355	many-to-many	Xlae__GeneID_108699974, Xlae__GeneID_108700840, Xlae__GeneID_108701482, Xlae__GeneID_108701483, Xlae__GeneID_108703076, Xlae__GeneID_108705040, Xlae__GeneID_108714172, Xlae__GeneID_108719903, Xlae__GeneID_380419, Xlae__GeneID_380515, Xlae__GeneID_397738, Xlae__GeneID_397739, Xlae__GeneID_398983	many-to-many	shared HOG	7	0	3	3	3	0	7	13
Shae__MS3_00005632	Shae__MS3_00005632	matched	OG0003976	OG0003976	Hsap__GeneID_3611	one-to-one	Cele__WBGene00003931	one-to-one	Dmel__GeneID_53573	one-to-one	Mmus__GeneID_16202	one-to-one	Xlae__GeneID_444414, Xlae__GeneID_446640	one-to-many	shared HOG	1	1	1	1	1	1	1	2
Shae__MS3_00005799	Shae__MS3_00005799	matched	OG0000767	OG0000767	Hsap__GeneID_2316, Hsap__GeneID_2317, Hsap__GeneID_2318	many-to-many	Cele__WBGene00022048	many-to-one	Dmel__GeneID_42066	many-to-one	Mmus__GeneID_192176, Mmus__GeneID_286940, Mmus__GeneID_68794	many-to-many	Xlae__GeneID_108699999, Xlae__GeneID_108704467, Xlae__GeneID_108705104, Xlae__GeneID_108715054, Xlae__GeneID_121393384, Xlae__GeneID_121393385, Xlae__GeneID_733321, Xlae__GeneID_734178	many-to-many	shared HOG	3	1	2	2	2	1	3	8
Shae__MS3_00006013	Shae__MS3_00006013	matched	OG0013042	OG0013042		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Shae__MS3_00006076	Shae__MS3_00006076	matched	OG0002696	OG0002696	Hsap__GeneID_3984, Hsap__GeneID_3985	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_32207	one-to-one	Mmus__GeneID_16885, Mmus__GeneID_16886	one-to-many	Xlae__GeneID_108705108, Xlae__GeneID_108709319, Xlae__GeneID_397696, Xlae__GeneID_398298	one-to-many	shared HOG	2	0	1	1	1	1	2	4
Shae__MS3_00006229	Shae__MS3_00006229	matched	OG0000486	OG0000486	Hsap__GeneID_51332, Hsap__GeneID_57731, Hsap__GeneID_6710, Hsap__GeneID_6711, Hsap__GeneID_6712	many-to-many	Cele__WBGene00004855, Cele__WBGene00006803	many-to-many	Dmel__GeneID_32746, Dmel__GeneID_38418	many-to-many	Mmus__GeneID_20741, Mmus__GeneID_20742, Mmus__GeneID_20743, Mmus__GeneID_640524, Mmus__GeneID_80297	many-to-many	Xlae__GeneID_108698614, Xlae__GeneID_108698979, Xlae__GeneID_108699197, Xlae__GeneID_108700575, Xlae__GeneID_108715130, Xlae__GeneID_108716412, Xlae__GeneID_108717395, Xlae__GeneID_398511	many-to-many	shared HOG	5	2	2	2	2	2	5	8
Shae__MS3_00006308	Shae__MS3_00006308	matched	OG0000304	OG0000304	Hsap__GeneID_139728, Hsap__GeneID_149069, Hsap__GeneID_51473, Hsap__GeneID_57118, Hsap__GeneID_6101, Hsap__GeneID_728597, Hsap__GeneID_8536	many-to-many	Cele__WBGene00000553, Cele__WBGene00012328, Cele__WBGene00012332, Cele__WBGene00017860	many-to-many	Dmel__GeneID_43792	many-to-one	Mmus__GeneID_100504491, Mmus__GeneID_195208, Mmus__GeneID_19888, Mmus__GeneID_227541, Mmus__GeneID_52163, Mmus__GeneID_68511, Mmus__GeneID_93843	many-to-many	Xlae__GeneID_100381138, Xlae__GeneID_108699989, Xlae__GeneID_108720125, Xlae__GeneID_379332, Xlae__GeneID_379971, Xlae__GeneID_398402, Xlae__GeneID_398621, Xlae__GeneID_399357, Xlae__GeneID_444524, Xlae__GeneID_447052	many-to-many	shared HOG	7	4	2	2	2	1	7	10
Shae__MS3_00006313	Shae__MS3_00006313	matched	OG0002147	OG0002147	Hsap__GeneID_8408, Hsap__GeneID_9706	one-to-many	Cele__WBGene00006786	one-to-one	Dmel__GeneID_39454	one-to-one	Mmus__GeneID_22241, Mmus__GeneID_29869	one-to-many	Xlae__GeneID_108707144, Xlae__GeneID_108708293, Xlae__GeneID_108709614, Xlae__GeneID_108716267	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Shae__MS3_00006333	Shae__MS3_00006333	matched	OG0000730	OG0000730	Hsap__GeneID_10611, Hsap__GeneID_11155, Hsap__GeneID_9260	one-to-many	Cele__WBGene00001132, Cele__WBGene00004112, Cele__WBGene00014262	one-to-many	Dmel__GeneID_246501, Dmel__GeneID_326182, Dmel__GeneID_32656, Dmel__GeneID_35393, Dmel__GeneID_36740	one-to-many	Mmus__GeneID_24131, Mmus__GeneID_56376, Mmus__GeneID_67399	one-to-many	Xlae__GeneID_100101292, Xlae__GeneID_108696280, Xlae__GeneID_108710972, Xlae__GeneID_379929, Xlae__GeneID_447619	one-to-many	shared HOG	3	3	1	1	1	5	3	5
Shae__MS3_00006334	Shae__MS3_00006334	matched	OG0000574	OG0000574	Hsap__GeneID_2260, Hsap__GeneID_2261, Hsap__GeneID_2263, Hsap__GeneID_2264	one-to-many	Cele__WBGene00001184, Cele__WBGene00002195, Cele__WBGene00020106	one-to-many	Dmel__GeneID_39564, Dmel__GeneID_42160, Dmel__GeneID_43026	one-to-many	Mmus__GeneID_14182, Mmus__GeneID_14183, Mmus__GeneID_14184, Mmus__GeneID_14186	one-to-many	Xlae__GeneID_108697372, Xlae__GeneID_397701, Xlae__GeneID_397782, Xlae__GeneID_398181, Xlae__GeneID_399325, Xlae__GeneID_399347, Xlae__GeneID_399444, Xlae__GeneID_779370	one-to-many	shared HOG	4	3	1	1	1	3	4	8
Shae__MS3_00006521	Shae__MS3_00006521	matched	OG0008154	OG0008154		no direct pairwise orthologue detected	Cele__WBGene00003599	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	1	1	1	1	0	0	0
Shae__MS3_00006556	Shae__MS3_00006556	matched	OG0002878	OG0002878	Hsap__GeneID_6259	one-to-one	Cele__WBGene00003007	one-to-one	Dmel__GeneID_35207, Dmel__GeneID_36436, Dmel__GeneID_44355	one-to-many	Mmus__GeneID_20187	one-to-one	Xlae__GeneID_444707, Xlae__GeneID_734495	one-to-many	shared HOG	1	1	1	1	1	3	1	2
Shae__MS3_00006560	Shae__MS3_00006560	matched	OG0000787	OG0000787	Hsap__GeneID_1432, Hsap__GeneID_5600, Hsap__GeneID_5603, Hsap__GeneID_6300	one-to-many	Cele__WBGene00004055, Cele__WBGene00004056	one-to-many	Dmel__GeneID_2768679, Dmel__GeneID_34780, Dmel__GeneID_42866	one-to-many	Mmus__GeneID_19094, Mmus__GeneID_26415, Mmus__GeneID_26416, Mmus__GeneID_29857	one-to-many	Xlae__GeneID_100329215, Xlae__GeneID_108711159, Xlae__GeneID_379992, Xlae__GeneID_398592, Xlae__GeneID_494669	one-to-many	shared HOG	4	2	1	1	1	3	4	5
Shae__MS3_00006566	Shae__MS3_00006566	matched	OG0002291	OG0002291	Hsap__GeneID_2764, Hsap__GeneID_9535	one-to-many	Cele__WBGene00021758	one-to-one	Dmel__GeneID_34963	one-to-one	Mmus__GeneID_100040018, Mmus__GeneID_63985, Mmus__GeneID_63986	one-to-many	Xlae__GeneID_108700478, Xlae__GeneID_414456, Xlae__GeneID_447077, Xlae__GeneID_495362	one-to-many	shared HOG	2	1	1	0	1	1	3	4
Shae__MS3_00006657	Shae__MS3_00006657	matched	OG0000625	OG0000625	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	Cele__WBGene00000228	many-to-one	Dmel__GeneID_31166	many-to-one	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	Xlae__GeneID_108715125, Xlae__GeneID_399422, Xlae__GeneID_431885, Xlae__GeneID_432169, Xlae__GeneID_446326, Xlae__GeneID_446752, Xlae__GeneID_446865, Xlae__GeneID_734930	many-to-many	shared HOG	4	1	2	2	2	1	4	8
Shae__MS3_00006730	Shae__MS3_00006730	matched	OG0001364	OG0001364	Hsap__GeneID_25, Hsap__GeneID_27	many-to-many	Cele__WBGene00000018	many-to-one	Dmel__GeneID_45821	many-to-one	Mmus__GeneID_11350, Mmus__GeneID_11352	many-to-many	Xlae__GeneID_108699954, Xlae__GeneID_108704697, Xlae__GeneID_373818, Xlae__GeneID_403362	many-to-many	shared HOG	2	1	2	2	2	1	2	4
Shae__MS3_00006767	Shae__MS3_00006767	matched	OG0002422	OG0002422	Hsap__GeneID_11329, Hsap__GeneID_23012	one-to-many	Cele__WBGene00004727	one-to-one	Dmel__GeneID_40165	one-to-one	Mmus__GeneID_106504, Mmus__GeneID_232533	one-to-many	Xlae__GeneID_108710710, Xlae__GeneID_380110, Xlae__GeneID_414693	one-to-many	shared HOG	2	1	1	1	1	1	2	3
Shae__MS3_00006934	Shae__MS3_00006934	matched	OG0000625	OG0000625	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	Cele__WBGene00000228	many-to-one	Dmel__GeneID_31166	many-to-one	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	Xlae__GeneID_108715125, Xlae__GeneID_399422, Xlae__GeneID_431885, Xlae__GeneID_432169, Xlae__GeneID_446326, Xlae__GeneID_446752, Xlae__GeneID_446865, Xlae__GeneID_734930	many-to-many	shared HOG	4	1	2	2	2	1	4	8
Shae__MS3_00007047	Shae__MS3_00007047	matched	OG0005046	OG0005046	Hsap__GeneID_7414	one-to-one	Cele__WBGene00000942	one-to-one	Dmel__GeneID_31201	one-to-one	Mmus__GeneID_22330	one-to-one	Xlae__GeneID_373770	one-to-one	shared HOG	1	1	1	1	1	1	1	1
Shae__MS3_00007109	Shae__MS3_00007109	matched	OG0002418	OG0002418	Hsap__GeneID_6198, Hsap__GeneID_6199	one-to-many	Cele__WBGene00012929, Cele__WBGene00044281	one-to-many	Dmel__GeneID_38654	one-to-one	Mmus__GeneID_58988, Mmus__GeneID_72508	one-to-many	Xlae__GeneID_394276, Xlae__GeneID_394347	one-to-many	shared HOG	2	2	1	1	1	1	2	2
Shae__MS3_00007112	Shae__MS3_00007112	matched	OG0013203	OG0013203		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Shae__MS3_00007174	Shae__MS3_00007174	matched	OG0003862	OG0003862	Hsap__GeneID_11200	one-to-one	Cele__WBGene00000499, Cele__WBGene00011612	one-to-many	Dmel__GeneID_35288	one-to-one	Mmus__GeneID_50883	one-to-one	Xlae__GeneID_398179	one-to-one	shared HOG	1	2	1	1	1	1	1	1
Shae__MS3_00007266	Shae__MS3_00007266	matched	OG0008169	OG0008169		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Dmel__GeneID_44353	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	0	1	1	1	1	0	0
