#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EWB00_010398	EWB00_009541	6182.A0A4Z2DXN3	6182.A0A4Z2DR60	0	0	0	0	0.181	0.932	0.678	0.824	0.996
EWB00_010398	EWB00_006050	6182.A0A4Z2DXN3	6182.A0A4Z2DTJ0	0	0	0	0	0	0.124	0.114	0.699	0.745
EWB00_010398	EWB00_004876	6182.A0A4Z2DXN3	6182.A0A4Z2DUG9	0	0	0	0	0	0.154	0.319	0.399	0.623
EWB00_010398	EWB00_004878	6182.A0A4Z2DXN3	6182.A0A4Z2DUX1	0	0	0	0	0	0.154	0.319	0.399	0.623
EWB00_010398	EWB00_003429	6182.A0A4Z2DXN3	6182.A0A4Z2DWH7	0	0	0	0	0.132	0.826	0.876	0.829	0.996
EWB00_010398	EWB00_002919	6182.A0A4Z2DXN3	6182.A0A4Z2DWJ9	0	0	0	0	0	0.126	0.771	0.458	0.882
EWB00_010398	EWB00_009161	6182.A0A4Z2DXN3	6182.C1L3T0	0	0	0	0	0	0.154	0.107	0.279	0.407
EWB00_010398	FHL-2	6182.A0A4Z2DXN3	6182.C1LEH1	0	0	0	0	0	0.121	0.177	0.261	0.418
EWB00_010398	Act5C	6182.A0A4Z2DXN3	6182.Q5DF69	0	0	0	0	0	0.154	0.270	0.275	0.513
EWB00_010398	EWB00_002502	6182.A0A4Z2DXN3	6182.Q71TT8	0	0	0	0	0	0.154	0.319	0.399	0.623
EWB00_010449	EWB00_007322	6182.A0A4Z2DXL3	6182.A0A4Z2CUR2	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_010449	EWB00_002869	6182.A0A4Z2DXL3	6182.A0A4Z2DAG8	0	0	0	0	0	0.157	0.394	0.118	0.510
EWB00_010449	EWB00_001328	6182.A0A4Z2DXL3	6182.A0A4Z2DG14	0	0	0	0	0	0.197	0.377	0.201	0.565
EWB00_010449	EWB00_011039	6182.A0A4Z2DXL3	6182.A0A4Z2DN82	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_010449	EWB00_002919	6182.A0A4Z2DXL3	6182.A0A4Z2DWJ9	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_010450	EWB00_007322	6182.A0A4Z2DXW2	6182.A0A4Z2CUR2	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_010450	EWB00_002869	6182.A0A4Z2DXW2	6182.A0A4Z2DAG8	0	0	0	0	0	0.157	0.394	0.118	0.510
EWB00_010450	EWB00_001328	6182.A0A4Z2DXW2	6182.A0A4Z2DG14	0	0	0	0	0	0.197	0.377	0.201	0.565
EWB00_010450	EWB00_011039	6182.A0A4Z2DXW2	6182.A0A4Z2DN82	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_010450	EWB00_002919	6182.A0A4Z2DXW2	6182.A0A4Z2DWJ9	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_010647	TK3	6182.Q5DHL6	6182.A0A2S1REI0	0	0	0	0	0.052	0.260	0.154	0.293	0.524
EWB00_010647	EWB00_009162	6182.Q5DHL6	6182.A0A4Z2CMV9	0	0	0	0	0	0.506	0.396	0.105	0.709
EWB00_010647	EWB00_007322	6182.Q5DHL6	6182.A0A4Z2CUR2	0	0	0	0	0	0.228	0.373	0.159	0.557
EWB00_010647	EWB00_006505	6182.Q5DHL6	6182.A0A4Z2CYG9	0	0	0	0	0.118	0.136	0.378	0.066	0.498
EWB00_010647	EWB00_003565	6182.Q5DHL6	6182.A0A4Z2D923	0	0	0	0	0	0.257	0.298	0.632	0.791
EWB00_010647	EWB00_003146	6182.Q5DHL6	6182.A0A4Z2D9E0	0	0	0	0	0.136	0.136	0.378	0.066	0.508
EWB00_010647	EWB00_001471	6182.Q5DHL6	6182.A0A4Z2DFS2	0	0	0	0	0	0.165	0.282	0.157	0.450
EWB00_010647	EWB00_010649	6182.Q5DHL6	6182.A0A4Z2DN32	0	0	0	0	0	0.249	0.305	0.227	0.561
EWB00_010647	EWB00_006002	6182.Q5DHL6	6182.A0A4Z2DTC9	0	0	0	0	0	0.506	0.683	0.370	0.892
EWB00_010647	EWB00_006050	6182.Q5DHL6	6182.A0A4Z2DTJ0	0	0	0	0	0	0.249	0.305	0.227	0.561
EWB00_010647	EWB00_004876	6182.Q5DHL6	6182.A0A4Z2DUG9	0	0	0	0	0	0.767	0.771	0.105	0.948
EWB00_010647	EWB00_004878	6182.Q5DHL6	6182.A0A4Z2DUX1	0	0	0	0	0	0.767	0.771	0.105	0.948
EWB00_010647	EWB00_001408	6182.Q5DHL6	6182.A0A4Z2DX44	0	0	0	0	0	0.278	0.724	0.339	0.856
EWB00_010647	EWB00_008857	6182.Q5DHL6	6182.A0A4Z2DY79	0	0	0	0	0.132	0.648	0.517	0.105	0.850
EWB00_010647	EWB00_009161	6182.Q5DHL6	6182.C1L3T0	0	0	0	0	0	0.506	0.396	0.105	0.709
EWB00_010647	EWB00_007426	6182.Q5DHL6	6182.C1LJL2	0	0	0	0	0.823	0.931	0.938	0.691	0.999
EWB00_010647	EWB00_003359	6182.Q5DHL6	6182.C1LMR7	0	0	0	0	0.196	0.309	0.115	0.545	0.746
EWB00_010647	Act5C	6182.Q5DHL6	6182.Q5DF69	0	0	0	0	0	0.652	0.687	0.105	0.893
EWB00_010647	tsr	6182.Q5DHL6	6182.Q86ES4	0	0	0	0	0.196	0.309	0.115	0.545	0.746
EWB00_010647	EWB00_002502	6182.Q5DHL6	6182.Q71TT8	0	0	0	0	0	0.767	0.885	0.105	0.973
EWB00_010649	EWB00_009162	6182.A0A4Z2DN32	6182.A0A4Z2CMV9	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_010649	EWB00_006747	6182.A0A4Z2DN32	6182.A0A4Z2CWY6	0	0	0	0	0	0.117	0.339	0.087	0.420
EWB00_010649	EWB00_006505	6182.A0A4Z2DN32	6182.A0A4Z2CYG9	0	0	0	0	0.095	0.130	0	0.322	0.419
EWB00_010649	EWB00_004965	6182.A0A4Z2DN32	6182.A0A4Z2D4A5	0	0	0	0	0.093	0.301	0.449	0.153	0.664
EWB00_010649	EWB00_003590	6182.A0A4Z2DN32	6182.A0A4Z2D831	0	0	0	0	0.042	0.090	0.355	0.182	0.478
EWB00_010649	EWB00_003565	6182.A0A4Z2DN32	6182.A0A4Z2D923	0	0	0	0	0.185	0.810	0.739	0.527	0.978
EWB00_010649	EWB00_003146	6182.A0A4Z2DN32	6182.A0A4Z2D9E0	0	0	0	0	0.095	0.130	0	0.322	0.419
EWB00_010649	EWB00_002869	6182.A0A4Z2DN32	6182.A0A4Z2DAG8	0	0	0	0	0	0.233	0.517	0.138	0.652
EWB00_010649	EWB00_002103	6182.A0A4Z2DN32	6182.A0A4Z2DDE8	0	0	0	0	0	0.128	0.339	0.233	0.519
EWB00_010649	EWB00_001618	6182.A0A4Z2DN32	6182.A0A4Z2DF74	0	0	0	0	0	0.249	0.305	0.155	0.520
EWB00_010649	EWB00_003359	6182.A0A4Z2DN32	6182.C1LMR7	0	0	0	0	0	0.113	0	0.373	0.420
EWB00_010649	tsr	6182.A0A4Z2DN32	6182.Q86ES4	0	0	0	0	0	0.113	0	0.373	0.420
EWB00_010649	EWB00_010398	6182.A0A4Z2DN32	6182.A0A4Z2DXN3	0	0	0	0	0	0.124	0.114	0.403	0.496
EWB00_010649	EWB00_007426	6182.A0A4Z2DN32	6182.C1LJL2	0	0	0	0	0	0.249	0.305	0.162	0.524
EWB00_010649	FHL-2	6182.A0A4Z2DN32	6182.C1LEH1	0	0	0	0	0.042	0.090	0.355	0.283	0.542
EWB00_010649	EWB00_011039	6182.A0A4Z2DN32	6182.A0A4Z2DN82	0	0	0	0	0	0	0.517	0.093	0.543
EWB00_010649	EWB00_002919	6182.A0A4Z2DN32	6182.A0A4Z2DWJ9	0	0	0	0	0	0	0.517	0.093	0.543
EWB00_010649	EWB00_003429	6182.A0A4Z2DN32	6182.A0A4Z2DWH7	0	0	0	0	0.057	0.337	0	0.336	0.548
EWB00_010649	EWB00_006002	6182.A0A4Z2DN32	6182.A0A4Z2DTC9	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_010649	EWB00_009161	6182.A0A4Z2DN32	6182.C1L3T0	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_010649	EWB00_010647	6182.A0A4Z2DN32	6182.Q5DHL6	0	0	0	0	0	0.249	0.305	0.227	0.561
EWB00_010649	EWB00_004876	6182.A0A4Z2DN32	6182.A0A4Z2DUG9	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_010649	EWB00_004878	6182.A0A4Z2DN32	6182.A0A4Z2DUX1	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_010649	EWB00_008857	6182.A0A4Z2DN32	6182.A0A4Z2DY79	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_010649	Act5C	6182.A0A4Z2DN32	6182.Q5DF69	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_010649	EWB00_002502	6182.A0A4Z2DN32	6182.Q71TT8	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_011039	EWB00_009162	6182.A0A4Z2DN82	6182.A0A4Z2CMV9	0	0	0	0	0	0.065	0.246	0.339	0.493
EWB00_011039	EWB00_008239	6182.A0A4Z2DN82	6182.A0A4Z2CQY2	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	EWB00_007520	6182.A0A4Z2DN82	6182.A0A4Z2CUE7	0	0	0	0	0	0.212	0.563	0.095	0.661
EWB00_011039	EWB00_007322	6182.A0A4Z2DN82	6182.A0A4Z2CUR2	0	0	0	0	0	0.311	0.771	0.187	0.860
EWB00_011039	EWB00_007395	6182.A0A4Z2DN82	6182.A0A4Z2CUS5	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	EWB00_006747	6182.A0A4Z2DN82	6182.A0A4Z2CWY6	0	0	0	0	0.044	0.109	0.478	0.138	0.565
EWB00_011039	EWB00_006505	6182.A0A4Z2DN82	6182.A0A4Z2CYG9	0	0	0	0	0	0.300	0.517	0.209	0.709
EWB00_011039	EWB00_006234	6182.A0A4Z2DN82	6182.A0A4Z2CZ44	0	0	0	0	0.059	0.584	0.658	0.068	0.858
EWB00_011039	EWB00_006200	6182.A0A4Z2DN82	6182.A0A4Z2CZM0	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	EWB00_006201	6182.A0A4Z2DN82	6182.A0A4Z2CZR4	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	EWB00_006199	6182.A0A4Z2DN82	6182.A0A4Z2D0J4	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	EWB00_004406	6182.A0A4Z2DN82	6182.A0A4Z2D5D6	0	0	0	0	0	0.212	0.563	0.095	0.661
EWB00_011039	EWB00_003565	6182.A0A4Z2DN82	6182.A0A4Z2D923	0	0	0	0	0.085	0.123	0.512	0.292	0.685
EWB00_011039	EWB00_003146	6182.A0A4Z2DN82	6182.A0A4Z2D9E0	0	0	0	0	0	0.355	0.771	0.428	0.908
EWB00_011039	EWB00_002869	6182.A0A4Z2DN82	6182.A0A4Z2DAG8	0	0	0	0	0.059	0.650	0.790	0.323	0.946
EWB00_011039	EWB00_002741	6182.A0A4Z2DN82	6182.A0A4Z2DB14	0	0	0	0	0	0.194	0.819	0.070	0.852
EWB00_011039	EWB00_002775	6182.A0A4Z2DN82	6182.A0A4Z2DBA8	0	0	0	0	0.059	0.584	0.658	0.068	0.858
EWB00_011039	EWB00_002103	6182.A0A4Z2DN82	6182.A0A4Z2DDE8	0	0	0	0	0.046	0.130	0.478	0.260	0.636
EWB00_011039	EWB00_001471	6182.A0A4Z2DN82	6182.A0A4Z2DFS2	0	0	0	0	0	0.123	0.387	0.066	0.454
EWB00_011039	EWB00_001328	6182.A0A4Z2DN82	6182.A0A4Z2DG14	0	0	0	0	0	0.647	0.884	0.426	0.974
EWB00_011039	EWB00_001311	6182.A0A4Z2DN82	6182.A0A4Z2DG67	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	EWB00_001102	6182.A0A4Z2DN82	6182.A0A4Z2DGT3	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	EWB00_000274	6182.A0A4Z2DN82	6182.A0A4Z2DJH5	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	EWB00_010649	6182.A0A4Z2DN82	6182.A0A4Z2DN32	0	0	0	0	0	0	0.517	0.093	0.543
EWB00_011039	EWB00_008857	6182.A0A4Z2DN82	6182.A0A4Z2DY79	0	0	0	0	0	0.065	0.370	0.069	0.403
EWB00_011039	EWB00_010449	6182.A0A4Z2DN82	6182.A0A4Z2DXL3	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	EWB00_010450	6182.A0A4Z2DN82	6182.A0A4Z2DXW2	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_011039	Act5C	6182.A0A4Z2DN82	6182.Q5DF69	0	0	0	0	0	0.065	0.474	0.093	0.514
EWB00_011039	EWB00_002502	6182.A0A4Z2DN82	6182.Q71TT8	0	0	0	0	0	0.065	0.563	0.093	0.597
EWB00_011039	fyn-prov	6182.A0A4Z2DN82	6182.C1LGZ6	0	0	0	0	0	0.212	0.563	0.095	0.661
EWB00_011039	EWB00_004876	6182.A0A4Z2DN82	6182.A0A4Z2DUG9	0	0	0	0	0	0.065	0.563	0.281	0.680
EWB00_011039	EWB00_004878	6182.A0A4Z2DN82	6182.A0A4Z2DUX1	0	0	0	0	0	0.065	0.563	0.281	0.680
EWB00_011039	EWB00_006050	6182.A0A4Z2DN82	6182.A0A4Z2DTJ0	0	0	0	0	0	0	0.771	0.147	0.796
EWB00_011039	EWB00_003429	6182.A0A4Z2DN82	6182.A0A4Z2DWH7	0	0	0	0	0	0.310	0.771	0.190	0.860
EWB00_011039	EWB00_010398	6182.A0A4Z2DN82	6182.A0A4Z2DXN3	0	0	0	0	0	0.126	0.771	0.458	0.882
EWB00_011039	EWB00_002919	6182.A0A4Z2DN82	6182.A0A4Z2DWJ9	0	0	0	0.550	0	0	0.944	0	0.944
FHL-2	EWB00_010649	6182.C1LEH1	6182.A0A4Z2DN32	0	0	0	0	0.042	0.090	0.355	0.283	0.542
FHL-2	EWB00_006050	6182.C1LEH1	6182.A0A4Z2DTJ0	0	0	0	0	0.042	0.090	0.355	0.372	0.599
FHL-2	EWB00_010398	6182.C1LEH1	6182.A0A4Z2DXN3	0	0	0	0	0	0.121	0.177	0.261	0.418
TK3	EWB00_001618	6182.A0A2S1REI0	6182.A0A4Z2DF74	0	0	0	0	0.052	0.260	0	0.305	0.469
TK3	EWB00_010647	6182.A0A2S1REI0	6182.Q5DHL6	0	0	0	0	0.052	0.260	0.154	0.293	0.524
fyn-prov	EWB00_009162	6182.C1LGZ6	6182.A0A4Z2CMV9	0	0	0	0	0	0.165	0.381	0.063	0.473
fyn-prov	EWB00_007322	6182.C1LGZ6	6182.A0A4Z2CUR2	0	0	0	0	0.045	0.668	0.771	0.124	0.927
fyn-prov	EWB00_006505	6182.C1LGZ6	6182.A0A4Z2CYG9	0	0	0	0	0	0.129	0.394	0.143	0.508
fyn-prov	EWB00_003565	6182.C1LGZ6	6182.A0A4Z2D923	0	0	0	0	0	0.267	0.394	0.217	0.621
fyn-prov	EWB00_003146	6182.C1LGZ6	6182.A0A4Z2D9E0	0	0	0	0	0	0.162	0.395	0.143	0.527
fyn-prov	EWB00_002869	6182.C1LGZ6	6182.A0A4Z2DAG8	0	0	0	0	0	0.233	0.563	0.235	0.721
fyn-prov	EWB00_002741	6182.C1LGZ6	6182.A0A4Z2DB14	0	0	0	0	0	0.250	0.373	0.240	0.611
fyn-prov	EWB00_001618	6182.C1LGZ6	6182.A0A4Z2DF74	0	0	0	0	0	0.165	0.282	0.104	0.415
fyn-prov	EWB00_001471	6182.C1LGZ6	6182.A0A4Z2DFS2	0	0	0.156	0.728	0	0.657	0.394	0.071	0.815
fyn-prov	EWB00_001328	6182.C1LGZ6	6182.A0A4Z2DG14	0	0	0	0	0	0.146	0.367	0.225	0.544
fyn-prov	EWB00_011039	6182.C1LGZ6	6182.A0A4Z2DN82	0	0	0	0	0	0.212	0.563	0.095	0.661
fyn-prov	EWB00_006002	6182.C1LGZ6	6182.A0A4Z2DTC9	0	0	0	0	0	0.165	0.381	0.063	0.473
fyn-prov	EWB00_004876	6182.C1LGZ6	6182.A0A4Z2DUG9	0	0	0	0	0	0.165	0.381	0.095	0.491
fyn-prov	EWB00_004878	6182.C1LGZ6	6182.A0A4Z2DUX1	0	0	0	0	0	0.165	0.381	0.095	0.491
fyn-prov	EWB00_003429	6182.C1LGZ6	6182.A0A4Z2DWH7	0	0	0	0	0	0.357	0.771	0.252	0.880
fyn-prov	EWB00_002919	6182.C1LGZ6	6182.A0A4Z2DWJ9	0	0	0	0	0	0.212	0.563	0.095	0.661
fyn-prov	EWB00_008857	6182.C1LGZ6	6182.A0A4Z2DY79	0	0	0	0	0	0.165	0.381	0.063	0.473
fyn-prov	EWB00_009161	6182.C1LGZ6	6182.C1L3T0	0	0	0	0	0	0.165	0.381	0.063	0.473
fyn-prov	Act5C	6182.C1LGZ6	6182.Q5DF69	0	0	0	0	0	0.165	0.381	0.073	0.479
fyn-prov	EWB00_002502	6182.C1LGZ6	6182.Q71TT8	0	0	0	0	0	0.165	0.381	0.095	0.491
tsr	EWB00_009162	6182.Q86ES4	6182.A0A4Z2CMV9	0	0	0	0	0.108	0.378	0.315	0.133	0.626
tsr	EWB00_006234	6182.Q86ES4	6182.A0A4Z2CZ44	0	0	0	0	0	0.267	0	0.240	0.419
tsr	EWB00_003565	6182.Q86ES4	6182.A0A4Z2D923	0	0	0	0	0	0	0	0.612	0.612
tsr	EWB00_003146	6182.Q86ES4	6182.A0A4Z2D9E0	0	0	0	0	0	0	0	0.477	0.477
tsr	EWB00_002775	6182.Q86ES4	6182.A0A4Z2DBA8	0	0	0	0	0	0.267	0	0.240	0.419
tsr	EWB00_001618	6182.Q86ES4	6182.A0A4Z2DF74	0	0	0	0	0.071	0.309	0.115	0.475	0.661
tsr	EWB00_010649	6182.Q86ES4	6182.A0A4Z2DN32	0	0	0	0	0	0.113	0	0.373	0.420
tsr	EWB00_006002	6182.Q86ES4	6182.A0A4Z2DTC9	0	0	0	0	0.108	0.378	0.315	0.133	0.626
tsr	EWB00_006050	6182.Q86ES4	6182.A0A4Z2DTJ0	0	0	0	0	0	0.113	0	0.476	0.515
tsr	EWB00_004876	6182.Q86ES4	6182.A0A4Z2DUG9	0	0	0	0	0.134	0.687	0.658	0.351	0.931
tsr	EWB00_004878	6182.Q86ES4	6182.A0A4Z2DUX1	0	0	0	0	0.134	0.687	0.658	0.351	0.931
tsr	EWB00_003429	6182.Q86ES4	6182.A0A4Z2DWH7	0	0	0	0	0.095	0.159	0	0.607	0.674
tsr	EWB00_008857	6182.Q86ES4	6182.A0A4Z2DY79	0	0	0	0	0.134	0.506	0.425	0.191	0.774
tsr	EWB00_009161	6182.Q86ES4	6182.C1L3T0	0	0	0	0	0.108	0.378	0.315	0.306	0.700
tsr	EWB00_007426	6182.Q86ES4	6182.C1LJL2	0	0	0	0	0.175	0.309	0.115	0.477	0.700
tsr	Act5C	6182.Q86ES4	6182.Q5DF69	0	0	0	0	0.134	0.630	0.537	0.237	0.871
tsr	EWB00_010647	6182.Q86ES4	6182.Q5DHL6	0	0	0	0	0.196	0.309	0.115	0.545	0.746
tsr	EWB00_002502	6182.Q86ES4	6182.Q71TT8	0	0	0	0	0.134	0.687	0.658	0.474	0.944
