#node	identifier	category	term ID	term description
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0006261	DNA-templated DNA replication
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0006810	Transport
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0006996	Organelle organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007010	Cytoskeleton organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007049	Cell cycle
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007154	Cell communication
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007165	Signal transduction
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007254	JNK cascade
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007275	Multicellular organism development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007276	Gamete generation
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007281	Germ cell development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007292	Female gamete generation
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007349	Cellularization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007431	Salivary gland development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007435	Salivary gland morphogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007444	Imaginal disc development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007548	Sex differentiation
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007610	Behavior
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0007611	Learning or memory
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0008064	Regulation of actin polymerization or depolymerization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0008152	Metabolic process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0008340	Determination of adult lifespan
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0009653	Anatomical structure morphogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0009790	Embryo development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0009792	Embryo development ending in birth or egg hatching
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0009887	Animal organ morphogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0009888	Tissue development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0009987	Cellular process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0016043	Cellular component organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0016331	Morphogenesis of embryonic epithelium
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0019953	Sexual reproduction
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0022402	Cell cycle process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0022412	Cellular process involved in reproduction in multicellular organism
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0022414	Reproductive process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0022612	Gland morphogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0023052	Signaling
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0030029	Actin filament-based process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0030036	Actin cytoskeleton organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0030154	Cell differentiation
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0030832	Regulation of actin filament length
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0030833	Regulation of actin filament polymerization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0032271	Regulation of protein polymerization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0032501	Multicellular organismal process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0032502	Developmental process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0032535	Regulation of cellular component size
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0032956	Regulation of actin cytoskeleton organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0032970	Regulation of actin filament-based process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0033043	Regulation of organelle organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0035272	Exocrine system development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0035556	Intracellular signal transduction
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0042023	DNA endoreduplication
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0043062	Extracellular structure organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0043170	Macromolecule metabolic process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0043254	Regulation of protein-containing complex assembly
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0044087	Regulation of cellular component biogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0044238	Primary metabolic process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0044786	Cell cycle DNA replication
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048468	Cell development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048477	Oogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048513	Animal organ development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048598	Embryonic morphogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048608	Reproductive structure development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048609	Multicellular organismal reproductive process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048729	Tissue morphogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048731	System development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048732	Gland development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048806	Genitalia development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048856	Anatomical structure development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0048869	Cellular developmental process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0050789	Regulation of biological process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0050794	Regulation of cellular process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0050877	Nervous system process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0050890	Cognition
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0050896	Response to stimulus
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0051128	Regulation of cellular component organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0051179	Localization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0051234	Establishment of localization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0051276	Chromosome organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0051321	Meiotic cell cycle
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0051493	Regulation of cytoskeleton organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0051716	Cellular response to stimulus
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0060429	Epithelium development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0060541	Respiratory system development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0061458	Reproductive system development
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0061982	Meiosis I cell cycle process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0065007	Biological regulation
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0065008	Regulation of biological quality
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0070192	Chromosome organization involved in meiotic cell cycle
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0071840	Cellular component organization or biogenesis
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0090066	Regulation of anatomical structure size
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0090304	Nucleic acid metabolic process
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0110053	Regulation of actin filament organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:0141124	Intracellular signaling cassette
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:1902903	Regulation of supramolecular fiber organization
EWB00_001471	6182.A0A4Z2DFS2	GO Process	GO:1903046	Meiotic cell cycle process
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0000166	Nucleotide binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0003824	Catalytic activity
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0004672	Protein kinase activity
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0004713	Protein tyrosine kinase activity
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0004715	Non-membrane spanning protein tyrosine kinase activity
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0005488	Binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0005524	ATP binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0008270	Zinc ion binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0016301	Kinase activity
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0016740	Transferase activity
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0017076	Purine nucleotide binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0030554	Adenyl nucleotide binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0032553	Ribonucleotide binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0032555	Purine ribonucleotide binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0032559	Adenyl ribonucleotide binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0036094	Small molecule binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0043167	Ion binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0043168	Anion binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0043169	Cation binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0046872	Metal ion binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0046914	Transition metal ion binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0097367	Carbohydrate derivative binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:0140096	Catalytic activity, acting on a protein
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:1901265	Nucleoside phosphate binding
EWB00_001471	6182.A0A4Z2DFS2	GO Function	GO:1901363	Heterocyclic compound binding
EWB00_001471	6182.A0A4Z2DFS2	GO Component	GO:0005622	Intracellular anatomical structure
EWB00_001471	6182.A0A4Z2DFS2	GO Component	GO:0005737	Cytoplasm
EWB00_001471	6182.A0A4Z2DFS2	GO Component	GO:0005886	Plasma membrane
EWB00_001471	6182.A0A4Z2DFS2	GO Component	GO:0016020	Membrane
EWB00_001471	6182.A0A4Z2DFS2	GO Component	GO:0045171	Intercellular bridge
EWB00_001471	6182.A0A4Z2DFS2	GO Component	GO:0045177	Apical part of cell
EWB00_001471	6182.A0A4Z2DFS2	GO Component	GO:0071944	Cell periphery
EWB00_001471	6182.A0A4Z2DFS2	GO Component	GO:0110165	Cellular anatomical structure
EWB00_001471	6182.A0A4Z2DFS2	STRING clusters	CL:654	Mixed, incl. Small GTPase-mediated signal transduction, and Cell surface receptor protein tyrosine kinase signaling pathway
EWB00_001471	6182.A0A4Z2DFS2	STRING clusters	CL:872	Mixed, incl. mTOR signaling pathway, and 14-3-3 domain
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-109581	Apoptosis
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-111465	Apoptotic cleavage of cellular proteins
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-1280215	Cytokine Signaling in Immune system
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-1280218	Adaptive Immune System
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-1430728	Metabolism
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-1483255	PI Metabolism
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-1483257	Phospholipid metabolism
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-162582	Signal Transduction
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-1660499	Synthesis of PIPs at the plasma membrane
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-168249	Innate Immune System
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-168256	Immune System
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-202403	TCR signaling
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-202433	Generation of second messenger molecules
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-2172127	DAP12 interactions
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-2424491	DAP12 signaling
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-2454202	Fc epsilon receptor (FCERI) signaling
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-2871809	FCERI mediated Ca+2 mobilization
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-372790	Signaling by GPCR
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-388396	GPCR downstream signalling
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-397795	G-protein beta:gamma signalling
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-416476	G alpha (q) signalling events
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-416482	G alpha (12/13) signalling events
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-449147	Signaling by Interleukins
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-5357801	Programmed Cell Death
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-556833	Metabolism of lipids
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-75153	Apoptotic execution phase
EWB00_001471	6182.A0A4Z2DFS2	Reactome	MAP-8964315	G beta:gamma signalling through BTK
EWB00_001471	6182.A0A4Z2DFS2	COMPARTMENTS	GOCC:0005576	Extracellular region
EWB00_001471	6182.A0A4Z2DFS2	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
EWB00_001471	6182.A0A4Z2DFS2	COMPARTMENTS	GOCC:0005737	Cytoplasm
EWB00_001471	6182.A0A4Z2DFS2	COMPARTMENTS	GOCC:0005886	Plasma membrane
EWB00_001471	6182.A0A4Z2DFS2	COMPARTMENTS	GOCC:0016020	Membrane
EWB00_001471	6182.A0A4Z2DFS2	COMPARTMENTS	GOCC:0045171	Intercellular bridge
EWB00_001471	6182.A0A4Z2DFS2	COMPARTMENTS	GOCC:0045177	Apical part of cell
EWB00_001471	6182.A0A4Z2DFS2	COMPARTMENTS	GOCC:0071944	Cell periphery
EWB00_001471	6182.A0A4Z2DFS2	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0067	ATP-binding
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0418	Kinase
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0472	Membrane
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0479	Metal-binding
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0547	Nucleotide-binding
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0597	Phosphoprotein
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0727	SH2 domain
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0728	SH3 domain
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0808	Transferase
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0829	Tyrosine-protein kinase
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0862	Zinc
EWB00_001471	6182.A0A4Z2DFS2	UniProt Keywords	KW-0863	Zinc-finger
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR000719	Protein kinase domain
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR000980	SH2 domain
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR001452	SH3 domain
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR001849	Pleckstrin homology domain
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR008266	Tyrosine-protein kinase, active site
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR011009	Protein kinase-like domain superfamily
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR011993	PH-like domain superfamily
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR017441	Protein kinase, ATP binding site
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR020635	Tyrosine-protein kinase, catalytic domain
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR036028	SH3-like domain superfamily
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR036860	SH2 domain superfamily
EWB00_001471	6182.A0A4Z2DFS2	InterPro	IPR050198	Non-receptor tyrosine kinases involved in cell signaling
EWB00_001471	6182.A0A4Z2DFS2	SMART	SM00219	Tyrosine kinase, catalytic domain
EWB00_001471	6182.A0A4Z2DFS2	SMART	SM00233	Pleckstrin homology domain.
EWB00_001471	6182.A0A4Z2DFS2	SMART	SM00252	Src homology 2 domains
EWB00_001471	6182.A0A4Z2DFS2	SMART	SM00326	Src homology 3 domains
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0006325	Chromatin organization
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0006338	Chromatin remodeling
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0006355	Regulation of DNA-templated transcription
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0007275	Multicellular organism development
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0007399	Nervous system development
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0009889	Regulation of biosynthetic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0009893	Positive regulation of metabolic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0009987	Cellular process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0010468	Regulation of gene expression
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0016043	Cellular component organization
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0019222	Regulation of metabolic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0032501	Multicellular organismal process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0032502	Developmental process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0048518	Positive regulation of biological process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0048522	Positive regulation of cellular process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0048731	System development
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0048856	Anatomical structure development
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0050789	Regulation of biological process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0050794	Regulation of cellular process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0051252	Regulation of RNA metabolic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0060255	Regulation of macromolecule metabolic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0065007	Biological regulation
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0071840	Cellular component organization or biogenesis
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:0080090	Regulation of primary metabolic process
EWB00_001618	6182.A0A4Z2DF74	GO Process	GO:2001141	Regulation of RNA biosynthetic process
EWB00_001618	6182.A0A4Z2DF74	GO Function	GO:0003682	Chromatin binding
EWB00_001618	6182.A0A4Z2DF74	GO Function	GO:0005488	Binding
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0000123	Histone acetyltransferase complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0000785	Chromatin
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0005622	Intracellular anatomical structure
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0005634	Nucleus
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0005694	Chromosome
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0016514	SWI/SNF complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0031248	Protein acetyltransferase complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0032991	Protein-containing complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0035267	NuA4 histone acetyltransferase complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0043189	H4/H2A histone acetyltransferase complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0043226	Organelle
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0043227	Membrane-bounded organelle
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0043228	Membraneless organelle
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0043229	Intracellular organelle
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0043231	Intracellular membrane-bounded organelle
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0043232	Intracellular membraneless organelle
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0070603	SWI/SNF superfamily-type complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0110165	Cellular anatomical structure
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0140513	Nuclear protein-containing complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:0140535	Intracellular protein-containing complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:1902493	Acetyltransferase complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:1902494	Catalytic complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:1902562	H4 histone acetyltransferase complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:1904949	ATPase complex
EWB00_001618	6182.A0A4Z2DF74	GO Component	GO:1990234	Transferase complex
EWB00_001618	6182.A0A4Z2DF74	STRING clusters	CL:3611	SWI/SNF chromatin remodelers, and SWIB domain
EWB00_001618	6182.A0A4Z2DF74	STRING clusters	CL:3616	SWI/SNF chromatin remodelers
EWB00_001618	6182.A0A4Z2DF74	STRING clusters	CL:3620	SWI/SNF chromatin remodelers
EWB00_001618	6182.A0A4Z2DF74	STRING clusters	CL:3624	SWI/SNF complex, and Chromatin Remodeling Complex Component
EWB00_001618	6182.A0A4Z2DF74	KEGG	map03082	ATP-dependent chromatin remodeling
EWB00_001618	6182.A0A4Z2DF74	Reactome	MAP-212436	Generic Transcription Pathway
EWB00_001618	6182.A0A4Z2DF74	Reactome	MAP-3214858	RMTs methylate histone arginines
EWB00_001618	6182.A0A4Z2DF74	Reactome	MAP-3247509	Chromatin modifying enzymes
